~release_id~release_name~date
18~18~H.15 Selected Interest Rates~2005-07-18
78~78~St. Louis Monthly Reserves and Monetary Base~2005-07-18
71~71~Weekly Treasury Inflation-Indexed Securities~2005-07-18
