~release_id~release_name~date
18~18~H.15 Selected Interest Rates~2007-02-12
144~144~Residential Vacancies and Homeownership Annual Statistics~2007-02-12
71~71~Weekly Treasury Inflation-Indexed Securities~2007-02-12
