date,open,high,low,close,volume,barCount
20230104  00:00:00,77.985,77.985,77.45,77.455,-1,-1
20230104  00:01:00,77.455,77.465,77.435,77.45,-1,-1
20230104  00:02:00,77.45,77.45,77.37,77.375,-1,-1
20230104  00:03:00,77.375,77.39,77.35,77.39,-1,-1
20230104  00:04:00,77.39,77.39,77.33,77.33,-1,-1
20230104  00:05:00,77.33,77.38,77.325,77.365,-1,-1
20230104  00:06:00,77.365,77.41,77.365,77.405,-1,-1
20230104  00:07:00,77.405,77.405,77.345,77.37,-1,-1
20230104  00:08:00,77.37,77.42,77.37,77.4,-1,-1
20230104  00:09:00,77.4,77.4,77.375,77.395,-1,-1
20230104  00:10:00,77.395,77.435,77.395,77.43,-1,-1
20230104  00:11:00,77.43,77.43,77.405,77.415,-1,-1
20230104  00:12:00,77.415,77.42,77.41,77.415,-1,-1
20230104  00:13:00,77.415,77.415,77.375,77.375,-1,-1
20230104  00:14:00,77.375,77.38,77.35,77.365,-1,-1
20230104  00:15:00,77.365,77.465,77.365,77.41,-1,-1
20230104  00:16:00,77.41,77.43,77.395,77.415,-1,-1
20230104  00:17:00,77.415,77.415,77.365,77.37,-1,-1
20230104  00:18:00,77.37,77.37,77.31,77.325,-1,-1
20230104  00:19:00,77.325,77.325,77.27,77.27,-1,-1
20230104  00:20:00,77.27,77.3,77.205,77.235,-1,-1
20230104  00:21:00,77.235,77.27,77.225,77.27,-1,-1
20230104  00:22:00,77.27,77.295,77.265,77.29,-1,-1
20230104  00:23:00,77.29,77.315,77.25,77.29,-1,-1
20230104  00:24:00,77.29,77.315,77.29,77.315,-1,-1
20230104  00:25:00,77.315,77.325,77.285,77.29,-1,-1
20230104  00:26:00,77.29,77.29,77.21,77.265,-1,-1
20230104  00:27:00,77.265,77.295,77.255,77.26,-1,-1
20230104  00:28:00,77.26,77.315,77.25,77.29,-1,-1
20230104  00:29:00,77.29,77.345,77.29,77.335,-1,-1
20230104  00:30:00,77.335,77.34,77.33,77.33,-1,-1
20230104  00:31:00,77.33,77.355,77.325,77.35,-1,-1
20230104  00:32:00,77.35,77.36,77.335,77.335,-1,-1
20230104  00:33:00,77.335,77.35,77.33,77.345,-1,-1
20230104  00:34:00,77.345,77.36,77.34,77.34,-1,-1
20230104  00:35:00,77.34,77.35,77.33,77.345,-1,-1
20230104  00:36:00,77.345,77.36,77.33,77.33,-1,-1
20230104  00:37:00,77.33,77.34,77.33,77.34,-1,-1
20230104  00:38:00,77.34,77.345,77.335,77.34,-1,-1
20230104  00:39:00,77.34,77.34,77.335,77.335,-1,-1
20230104  00:40:00,77.335,77.34,77.33,77.335,-1,-1
20230104  00:41:00,77.335,77.405,77.33,77.405,-1,-1
20230104  00:42:00,77.405,77.435,77.39,77.435,-1,-1
20230104  00:43:00,77.435,77.435,77.41,77.415,-1,-1
20230104  00:44:00,77.415,77.43,77.41,77.425,-1,-1
20230104  00:45:00,77.425,77.44,77.42,77.44,-1,-1
20230104  00:46:00,77.44,77.455,77.44,77.445,-1,-1
20230104  00:47:00,77.445,77.46,77.43,77.445,-1,-1
20230104  00:48:00,77.445,77.455,77.425,77.44,-1,-1
20230104  00:49:00,77.44,77.455,77.435,77.435,-1,-1
20230104  00:50:00,77.435,77.44,77.425,77.425,-1,-1
20230104  00:51:00,77.425,77.43,77.425,77.425,-1,-1
20230104  00:52:00,77.425,77.435,77.425,77.435,-1,-1
20230104  00:53:00,77.435,77.45,77.435,77.445,-1,-1
20230104  00:54:00,77.445,77.455,77.44,77.44,-1,-1
20230104  00:55:00,77.44,77.475,77.44,77.475,-1,-1
20230104  00:56:00,77.475,77.475,77.455,77.465,-1,-1
20230104  00:57:00,77.465,77.47,77.46,77.465,-1,-1
20230104  00:58:00,77.465,77.47,77.44,77.445,-1,-1
20230104  00:59:00,77.445,77.445,77.445,77.445,-1,-1
