~release_id~release_name~date
19~19~H.3 Aggregate Reserves of Depository Institutions and the Monetary Base~2005-06-30
20~20~H.4.1 Factors Affecting Reserve Balances~2005-06-30
21~21~H.6 Money Stock Measures~2005-06-30
54~54~Personal Income and Outlays~2005-06-30
109~109~State Coincident Indexes~2005-06-30
79~79~St. Louis Bi-Weekly Reserves and Monetary Base~2005-06-30
78~78~St. Louis Monthly Reserves and Monetary Base~2005-06-30
