date,open,high,low,close,volume,barCount
20230110  13:00:00,143.39,145.0,121.295,121.295,-1,-1
20230110  13:01:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:02:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:03:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:04:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:05:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:06:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:07:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:08:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:09:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:10:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:11:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:12:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:13:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:14:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:15:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:16:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:17:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:18:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:19:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:20:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:21:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:22:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:23:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:24:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:25:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:26:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:27:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:28:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:29:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:30:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:31:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:32:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:33:00,121.295,121.295,121.295,121.295,-1,-1
20230110  13:34:00,121.295,121.295,121.295,121.295,-1,-1
