~release_id~release_name~date
10~10~Consumer Price Index~2008-08-14
19~19~H.3 Aggregate Reserves of Depository Institutions and the Monetary Base~2008-08-14
20~20~H.4.1 Factors Affecting Reserve Balances~2008-08-14
21~21~H.6 Money Stock Measures~2008-08-14
100~100~Seasonal Credit Rate~2008-08-14
92~92~Selected Real Retail Sales Series~2008-08-14
79~79~St. Louis Bi-Weekly Reserves and Monetary Base~2008-08-14
