,Id,Url,Username
0,7572091800,/brokerz_spx/status/7572091800#m,brokerz_spx
1,7571407053,/TraderFlorida/status/7571407053#m,TraderFlorida
2,7562359757,/InvestiQuant/status/7562359757#m,InvestiQuant
3,7559396217,/jasonvrodrigues/status/7559396217#m,jasonvrodrigues
4,7557575441,/alphatrends/status/7557575441#m,alphatrends
5,7551968424,/StockAAPL/status/7551968424#m,StockAAPL
6,7547418416,/Lazza134/status/7547418416#m,Lazza134
7,7547418409,/ichimokucharts/status/7547418409#m,ichimokucharts
8,7542689877,/chepopr/status/7542689877#m,chepopr
9,7540968478,/tecktrdr/status/7540968478#m,tecktrdr
10,7540904506,/tecktrdr/status/7540904506#m,tecktrdr
11,7538968224,/fortunecookie38/status/7538968224#m,fortunecookie38
12,7572091800,/brokerz_spx/status/7572091800#m,brokerz_spx
13,7571407053,/TraderFlorida/status/7571407053#m,TraderFlorida
14,7562359757,/InvestiQuant/status/7562359757#m,InvestiQuant
15,7559396217,/jasonvrodrigues/status/7559396217#m,jasonvrodrigues
16,7557575441,/alphatrends/status/7557575441#m,alphatrends
17,7551968424,/StockAAPL/status/7551968424#m,StockAAPL
18,7547418416,/Lazza134/status/7547418416#m,Lazza134
19,7547418409,/ichimokucharts/status/7547418409#m,ichimokucharts
20,7542689877,/chepopr/status/7542689877#m,chepopr
21,7540968478,/tecktrdr/status/7540968478#m,tecktrdr
22,7540904506,/tecktrdr/status/7540904506#m,tecktrdr
23,7538968224,/fortunecookie38/status/7538968224#m,fortunecookie38
24,7572091800,/brokerz_spx/status/7572091800#m,brokerz_spx
25,7571407053,/TraderFlorida/status/7571407053#m,TraderFlorida
26,7562359757,/InvestiQuant/status/7562359757#m,InvestiQuant
27,7559396217,/jasonvrodrigues/status/7559396217#m,jasonvrodrigues
28,7557575441,/alphatrends/status/7557575441#m,alphatrends
29,7551968424,/StockAAPL/status/7551968424#m,StockAAPL
30,7547418416,/Lazza134/status/7547418416#m,Lazza134
31,7547418409,/ichimokucharts/status/7547418409#m,ichimokucharts
32,7542689877,/chepopr/status/7542689877#m,chepopr
33,7540968478,/tecktrdr/status/7540968478#m,tecktrdr
34,7540904506,/tecktrdr/status/7540904506#m,tecktrdr
35,7538968224,/fortunecookie38/status/7538968224#m,fortunecookie38
36,7572091800,/brokerz_spx/status/7572091800#m,brokerz_spx
37,7571407053,/TraderFlorida/status/7571407053#m,TraderFlorida
38,7562359757,/InvestiQuant/status/7562359757#m,InvestiQuant
39,7559396217,/jasonvrodrigues/status/7559396217#m,jasonvrodrigues
40,7557575441,/alphatrends/status/7557575441#m,alphatrends
41,7551968424,/StockAAPL/status/7551968424#m,StockAAPL
42,7547418416,/Lazza134/status/7547418416#m,Lazza134
43,7547418409,/ichimokucharts/status/7547418409#m,ichimokucharts
44,7542689877,/chepopr/status/7542689877#m,chepopr
45,7540968478,/tecktrdr/status/7540968478#m,tecktrdr
46,7540904506,/tecktrdr/status/7540904506#m,tecktrdr
47,7538968224,/fortunecookie38/status/7538968224#m,fortunecookie38
48,7572091800,/brokerz_spx/status/7572091800#m,brokerz_spx
49,7571407053,/TraderFlorida/status/7571407053#m,TraderFlorida
50,7562359757,/InvestiQuant/status/7562359757#m,InvestiQuant
51,7559396217,/jasonvrodrigues/status/7559396217#m,jasonvrodrigues
52,7557575441,/alphatrends/status/7557575441#m,alphatrends
53,7551968424,/StockAAPL/status/7551968424#m,StockAAPL
54,7547418416,/Lazza134/status/7547418416#m,Lazza134
55,7547418409,/ichimokucharts/status/7547418409#m,ichimokucharts
56,7542689877,/chepopr/status/7542689877#m,chepopr
57,7540968478,/tecktrdr/status/7540968478#m,tecktrdr
58,7540904506,/tecktrdr/status/7540904506#m,tecktrdr
59,7538968224,/fortunecookie38/status/7538968224#m,fortunecookie38
60,7572091800,/brokerz_spx/status/7572091800#m,brokerz_spx
61,7571407053,/TraderFlorida/status/7571407053#m,TraderFlorida
62,7562359757,/InvestiQuant/status/7562359757#m,InvestiQuant
63,7559396217,/jasonvrodrigues/status/7559396217#m,jasonvrodrigues
64,7557575441,/alphatrends/status/7557575441#m,alphatrends
65,7551968424,/StockAAPL/status/7551968424#m,StockAAPL
66,7547418416,/Lazza134/status/7547418416#m,Lazza134
67,7547418409,/ichimokucharts/status/7547418409#m,ichimokucharts
68,7542689877,/chepopr/status/7542689877#m,chepopr
69,7540968478,/tecktrdr/status/7540968478#m,tecktrdr
70,7540904506,/tecktrdr/status/7540904506#m,tecktrdr
71,7538968224,/fortunecookie38/status/7538968224#m,fortunecookie38
72,7572091800,/brokerz_spx/status/7572091800#m,brokerz_spx
73,7571407053,/TraderFlorida/status/7571407053#m,TraderFlorida
74,7562359757,/InvestiQuant/status/7562359757#m,InvestiQuant
75,7559396217,/jasonvrodrigues/status/7559396217#m,jasonvrodrigues
76,7557575441,/alphatrends/status/7557575441#m,alphatrends
77,7551968424,/StockAAPL/status/7551968424#m,StockAAPL
78,7547418416,/Lazza134/status/7547418416#m,Lazza134
79,7547418409,/ichimokucharts/status/7547418409#m,ichimokucharts
80,7542689877,/chepopr/status/7542689877#m,chepopr
81,7540968478,/tecktrdr/status/7540968478#m,tecktrdr
82,7540904506,/tecktrdr/status/7540904506#m,tecktrdr
83,7538968224,/fortunecookie38/status/7538968224#m,fortunecookie38
84,7572091800,/brokerz_spx/status/7572091800#m,brokerz_spx
85,7571407053,/TraderFlorida/status/7571407053#m,TraderFlorida
86,7562359757,/InvestiQuant/status/7562359757#m,InvestiQuant
87,7559396217,/jasonvrodrigues/status/7559396217#m,jasonvrodrigues
88,7557575441,/alphatrends/status/7557575441#m,alphatrends
89,7551968424,/StockAAPL/status/7551968424#m,StockAAPL
90,7547418416,/Lazza134/status/7547418416#m,Lazza134
91,7547418409,/ichimokucharts/status/7547418409#m,ichimokucharts
92,7542689877,/chepopr/status/7542689877#m,chepopr
