,Id,Url,Username
0,7282748900,/brokerz_spx/status/7282748900#m,brokerz_spx
1,7282042210,/HCPG/status/7282042210#m,HCPG
2,7280594773,/brokerz_spx/status/7280594773#m,brokerz_spx
3,7279172543,/brokerz_nasdaq/status/7279172543#m,brokerz_nasdaq
4,7279147949,/brokerz_spx/status/7279147949#m,brokerz_spx
5,7274856143,/brokerz_nasdaq/status/7274856143#m,brokerz_nasdaq
6,7274823245,/brokerz_spx/status/7274823245#m,brokerz_spx
7,7274558292,/brokerz_gold/status/7274558292#m,brokerz_gold
8,7274401284,/brokerz_gold/status/7274401284#m,brokerz_gold
9,7274250764,/tecktrdr/status/7274250764#m,tecktrdr
10,7274218901,/tecktrdr/status/7274218901#m,tecktrdr
11,7272517147,/ScottMartindale/status/7272517147#m,ScottMartindale
12,7270179223,/BoardCentral/status/7270179223#m,BoardCentral
13,7268726401,/brokerz_nasdaq/status/7268726401#m,brokerz_nasdaq
14,7268643629,/brokerz_spx/status/7268643629#m,brokerz_spx
15,7268407237,/brokerz_gold/status/7268407237#m,brokerz_gold
16,7264505328,/brokerz_spx/status/7264505328#m,brokerz_spx
17,7256018524,/TradingApples/status/7256018524#m,TradingApples
18,7253960676,/alienone/status/7253960676#m,alienone
19,7282748900,/brokerz_spx/status/7282748900#m,brokerz_spx
20,7282042210,/HCPG/status/7282042210#m,HCPG
21,7280594773,/brokerz_spx/status/7280594773#m,brokerz_spx
22,7279172543,/brokerz_nasdaq/status/7279172543#m,brokerz_nasdaq
23,7279147949,/brokerz_spx/status/7279147949#m,brokerz_spx
24,7274856143,/brokerz_nasdaq/status/7274856143#m,brokerz_nasdaq
25,7274823245,/brokerz_spx/status/7274823245#m,brokerz_spx
26,7274558292,/brokerz_gold/status/7274558292#m,brokerz_gold
27,7274401284,/brokerz_gold/status/7274401284#m,brokerz_gold
28,7274250764,/tecktrdr/status/7274250764#m,tecktrdr
29,7274218901,/tecktrdr/status/7274218901#m,tecktrdr
