,Id,Url,Username
0,531958411685281793,/androsForm/status/531958411685281793#m,androsForm
1,531958411685281793,/androsForm/status/531958411685281793#m,androsForm
2,531957703715733504,/snapsssss/status/531957703715733504#m,snapsssss
3,531957703715733504,/snapsssss/status/531957703715733504#m,snapsssss
4,531957289239207936,/RedDogT3/status/531957289239207936#m,RedDogT3
5,531957289239207936,/RedDogT3/status/531957289239207936#m,RedDogT3
6,531957153830305792,/artlu/status/531957153830305792#m,artlu
7,531957153830305792,/artlu/status/531957153830305792#m,artlu
8,531956714266845185,/359_Peterbilt/status/531956714266845185#m,359_Peterbilt
9,531956714266845185,/359_Peterbilt/status/531956714266845185#m,359_Peterbilt
10,531956620691927040,/marketminute/status/531956620691927040#m,marketminute
11,531956620691927040,/marketminute/status/531956620691927040#m,marketminute
12,531956609006592001,/359_Peterbilt/status/531956609006592001#m,359_Peterbilt
13,531956609006592001,/359_Peterbilt/status/531956609006592001#m,359_Peterbilt
14,531955001061814272,/valuewalk/status/531955001061814272#m,valuewalk
15,531955001061814272,/valuewalk/status/531955001061814272#m,valuewalk
16,531954489881026561,/Mrsgoosy/status/531954489881026561#m,Mrsgoosy
17,531954489881026561,/Mrsgoosy/status/531954489881026561#m,Mrsgoosy
18,531952694593081345,/Stocktwits/status/531952694593081345#m,Stocktwits
19,531952694593081345,/Stocktwits/status/531952694593081345#m,Stocktwits
20,531952581300719616,/caroltheva/status/531952581300719616#m,caroltheva
21,531952581300719616,/caroltheva/status/531952581300719616#m,caroltheva
22,531951919011729409,/_SeanDavid/status/531951919011729409#m,_SeanDavid
23,531951919011729409,/_SeanDavid/status/531951919011729409#m,_SeanDavid
24,531951308413341697,/deadjimm/status/531951308413341697#m,deadjimm
25,531951308413341697,/deadjimm/status/531951308413341697#m,deadjimm
26,531951152037130240,/deadjimm/status/531951152037130240#m,deadjimm
27,531951152037130240,/deadjimm/status/531951152037130240#m,deadjimm
28,531950010997702657,/SJosephBurns/status/531950010997702657#m,SJosephBurns
29,531950010997702657,/SJosephBurns/status/531950010997702657#m,SJosephBurns
30,531949840008486912,/SJosephBurns/status/531949840008486912#m,SJosephBurns
31,531949840008486912,/SJosephBurns/status/531949840008486912#m,SJosephBurns
32,531949608428400641,/scalpthatstock/status/531949608428400641#m,scalpthatstock
33,531949608428400641,/scalpthatstock/status/531949608428400641#m,scalpthatstock
34,531949479763906561,/scalpthatstock/status/531949479763906561#m,scalpthatstock
35,531949479763906561,/scalpthatstock/status/531949479763906561#m,scalpthatstock
36,531949437753761792,/SJosephBurns/status/531949437753761792#m,SJosephBurns
37,531949437753761792,/SJosephBurns/status/531949437753761792#m,SJosephBurns
38,531948537202749440,/Yourpersonaltr1/status/531948537202749440#m,Yourpersonaltr1
39,531948537202749440,/Yourpersonaltr1/status/531948537202749440#m,Yourpersonaltr1
