,Id,Url,Username
0,533045024301522944,/359_Peterbilt/status/533045024301522944#m,359_Peterbilt
1,533045024301522944,/359_Peterbilt/status/533045024301522944#m,359_Peterbilt
2,533044930013577216,/359_Peterbilt/status/533044930013577216#m,359_Peterbilt
3,533044930013577216,/359_Peterbilt/status/533044930013577216#m,359_Peterbilt
4,533043498988343296,/Maniac448/status/533043498988343296#m,Maniac448
5,533043498988343296,/Maniac448/status/533043498988343296#m,Maniac448
6,533042568347791360,/traderHMS/status/533042568347791360#m,traderHMS
7,533042568347791360,/traderHMS/status/533042568347791360#m,traderHMS
8,533040667082391552,/Maniac448/status/533040667082391552#m,Maniac448
9,533040667082391552,/Maniac448/status/533040667082391552#m,Maniac448
10,533040042667933697,/MarketsRecap/status/533040042667933697#m,MarketsRecap
11,533040042667933697,/MarketsRecap/status/533040042667933697#m,MarketsRecap
12,533039021337751552,/AsianOptionGirl/status/533039021337751552#m,AsianOptionGirl
13,533039021337751552,/AsianOptionGirl/status/533039021337751552#m,AsianOptionGirl
14,533039018330836993,/MT__Bigsky/status/533039018330836993#m,MT__Bigsky
15,533039018330836993,/MT__Bigsky/status/533039018330836993#m,MT__Bigsky
16,533038908331003904,/JeaYu21/status/533038908331003904#m,JeaYu21
17,533038908331003904,/JeaYu21/status/533038908331003904#m,JeaYu21
18,533038627589091328,/marketminute/status/533038627589091328#m,marketminute
19,533038627589091328,/marketminute/status/533038627589091328#m,marketminute
20,533038449230876673,/agfinancialmgt/status/533038449230876673#m,agfinancialmgt
21,533038449230876673,/agfinancialmgt/status/533038449230876673#m,agfinancialmgt
22,533038089787441152,/SJosephBurns/status/533038089787441152#m,SJosephBurns
23,533038089787441152,/SJosephBurns/status/533038089787441152#m,SJosephBurns
24,533037811373314048,/AsianOptionGirl/status/533037811373314048#m,AsianOptionGirl
25,533037811373314048,/AsianOptionGirl/status/533037811373314048#m,AsianOptionGirl
26,533037446381182977,/MT__Bigsky/status/533037446381182977#m,MT__Bigsky
27,533037446381182977,/MT__Bigsky/status/533037446381182977#m,MT__Bigsky
28,533035906463432704,/petes2cents/status/533035906463432704#m,petes2cents
29,533035906463432704,/petes2cents/status/533035906463432704#m,petes2cents
30,533034073862598657,/MarketThe/status/533034073862598657#m,MarketThe
31,533034073862598657,/MarketThe/status/533034073862598657#m,MarketThe
32,533032672860184576,/faweiz/status/533032672860184576#m,faweiz
33,533032672860184576,/faweiz/status/533032672860184576#m,faweiz
34,533031560669184000,/tradingview/status/533031560669184000#m,tradingview
35,533031560669184000,/tradingview/status/533031560669184000#m,tradingview
36,533030821142470656,/RedDogT3/status/533030821142470656#m,RedDogT3
37,533030821142470656,/RedDogT3/status/533030821142470656#m,RedDogT3
38,533030277782990848,/RedDogT3/status/533030277782990848#m,RedDogT3
39,533030277782990848,/RedDogT3/status/533030277782990848#m,RedDogT3
