,Id,Url,Username
0,529060322242330624,/AlexDemache/status/529060322242330624#m,AlexDemache
1,529059922483613696,/beckyhiu/status/529059922483613696#m,beckyhiu
2,529058448621981696,/carsondahlberg/status/529058448621981696#m,carsondahlberg
3,529058097957179392,/carsondahlberg/status/529058097957179392#m,carsondahlberg
4,529055782961045505,/AsianOptionGirl/status/529055782961045505#m,AsianOptionGirl
5,529054351814176769,/etfguide/status/529054351814176769#m,etfguide
6,529052272861675520,/smtraderCA/status/529052272861675520#m,smtraderCA
7,529051959534186496,/SmallCaps33/status/529051959534186496#m,SmallCaps33
8,529050253765275648,/d4ytrad3/status/529050253765275648#m,d4ytrad3
9,529047348425809920,/kunal00/status/529047348425809920#m,kunal00
10,529045781110870016,/Wayne0708/status/529045781110870016#m,Wayne0708
11,529045508661067776,/AsianOptionGirl/status/529045508661067776#m,AsianOptionGirl
12,529044592331878400,/macroQmicro/status/529044592331878400#m,macroQmicro
13,529041965015629824,/CodyHindSTA/status/529041965015629824#m,CodyHindSTA
14,529041365175656449,/jessefelder/status/529041365175656449#m,jessefelder
15,529040656787062784,/caroltheva/status/529040656787062784#m,caroltheva
16,529039646043680768,/PipsToDollars/status/529039646043680768#m,PipsToDollars
17,529037320474066944,/Devas777Johnson/status/529037320474066944#m,Devas777Johnson
18,529035046850555904,/AsianOptionGirl/status/529035046850555904#m,AsianOptionGirl
19,529034806458593281,/Lach1435/status/529034806458593281#m,Lach1435
