date,open,high,low,close,volume,barCount
20230310  00:00:00,3919.0,3919.125,3913.75,3913.875,-1,-1
20230310  00:01:00,3913.875,3914.125,3907.125,3907.875,-1,-1
20230310  00:02:00,3907.875,3910.25,3907.875,3910.125,-1,-1
20230310  00:03:00,3910.125,3910.375,3908.625,3908.875,-1,-1
20230310  00:04:00,3908.875,3909.125,3906.125,3906.125,-1,-1
20230310  00:05:00,3906.125,3908.375,3906.125,3907.75,-1,-1
20230310  00:06:00,3907.75,3909.125,3907.625,3908.375,-1,-1
20230310  00:07:00,3908.375,3909.375,3908.375,3909.125,-1,-1
20230310  00:08:00,3909.125,3909.375,3908.625,3909.375,-1,-1
20230310  00:09:00,3909.375,3909.875,3909.125,3909.375,-1,-1
20230310  00:10:00,3909.375,3909.375,3907.375,3908.375,-1,-1
20230310  00:11:00,3908.375,3909.625,3908.125,3909.375,-1,-1
20230310  00:12:00,3909.375,3910.125,3909.375,3909.875,-1,-1
20230310  00:13:00,3909.875,3910.375,3909.625,3910.375,-1,-1
20230310  00:14:00,3910.375,3911.125,3910.125,3910.625,-1,-1
20230310  00:15:00,3910.625,3911.875,3910.375,3911.375,-1,-1
20230310  00:16:00,3911.375,3911.625,3910.625,3910.875,-1,-1
20230310  00:17:00,3910.875,3911.875,3910.625,3911.375,-1,-1
20230310  00:18:00,3911.375,3911.875,3910.875,3911.75,-1,-1
20230310  00:19:00,3911.75,3912.625,3911.75,3912.625,-1,-1
20230310  00:20:00,3912.625,3913.375,3911.875,3913.125,-1,-1
20230310  00:21:00,3913.125,3913.375,3912.625,3912.625,-1,-1
20230310  00:22:00,3912.625,3913.125,3911.625,3911.625,-1,-1
20230310  00:23:00,3911.625,3912.875,3911.625,3912.875,-1,-1
20230310  00:24:00,3912.875,3912.875,3912.125,3912.375,-1,-1
20230310  00:25:00,3912.375,3913.375,3912.125,3913.375,-1,-1
20230310  00:26:00,3913.375,3913.375,3912.375,3913.0,-1,-1
20230310  00:27:00,3913.0,3913.375,3912.625,3913.125,-1,-1
20230310  00:28:00,3913.125,3913.375,3912.875,3913.125,-1,-1
20230310  00:29:00,3913.125,3913.375,3912.875,3912.875,-1,-1
20230310  00:30:00,3912.875,3913.375,3912.625,3912.625,-1,-1
20230310  00:31:00,3912.625,3913.125,3911.875,3911.875,-1,-1
20230310  00:32:00,3911.875,3912.625,3911.875,3912.0,-1,-1
20230310  00:33:00,3912.0,3912.625,3911.875,3912.0,-1,-1
20230310  00:34:00,3912.0,3912.125,3911.875,3912.125,-1,-1
20230310  00:35:00,3912.125,3913.375,3911.625,3913.375,-1,-1
20230310  00:36:00,3913.375,3913.375,3911.625,3911.875,-1,-1
20230310  00:37:00,3911.875,3912.375,3911.375,3911.375,-1,-1
20230310  00:38:00,3911.375,3911.375,3910.875,3910.875,-1,-1
20230310  00:39:00,3910.875,3910.875,3909.375,3909.625,-1,-1
20230310  00:40:00,3909.625,3910.875,3909.375,3910.875,-1,-1
20230310  00:41:00,3910.875,3911.125,3910.625,3910.875,-1,-1
20230310  00:42:00,3910.875,3910.875,3909.875,3909.875,-1,-1
20230310  00:43:00,3909.875,3910.125,3909.125,3909.125,-1,-1
20230310  00:44:00,3909.125,3909.875,3909.125,3909.625,-1,-1
20230310  00:45:00,3909.625,3910.875,3909.625,3910.875,-1,-1
20230310  00:46:00,3910.875,3910.875,3910.125,3910.125,-1,-1
20230310  00:47:00,3910.125,3911.125,3910.125,3910.375,-1,-1
20230310  00:48:00,3910.375,3910.875,3910.375,3910.625,-1,-1
20230310  00:49:00,3910.625,3910.875,3910.375,3910.625,-1,-1
20230310  00:50:00,3910.625,3910.625,3910.125,3910.375,-1,-1
20230310  00:51:00,3910.375,3912.875,3910.375,3912.625,-1,-1
20230310  00:52:00,3912.625,3912.875,3912.125,3912.875,-1,-1
20230310  00:53:00,3912.875,3913.625,3912.875,3913.375,-1,-1
20230310  00:54:00,3913.375,3913.625,3912.875,3912.875,-1,-1
20230310  00:55:00,3912.875,3913.125,3912.875,3912.875,-1,-1
20230310  00:56:00,3912.875,3912.875,3912.125,3912.125,-1,-1
20230310  00:57:00,3912.125,3912.625,3912.125,3912.375,-1,-1
20230310  00:58:00,3912.375,3912.625,3911.625,3911.875,-1,-1
20230310  00:59:00,3911.875,3911.875,3911.625,3911.875,-1,-1
