~release_id~release_name~date
18~18~H.15 Selected Interest Rates~2007-06-04
95~95~Manufacturer's Shipments, Inventories, and Orders (M3) Survey~2007-06-04
71~71~Weekly Treasury Inflation-Indexed Securities~2007-06-04
