~release_id~release_name~date
279~279~Economic Policy Uncertainty~2013-10-04
122~122~H.4.1 Factors Affecting Reserve Balances (data not included in press release)~2013-10-04
22~22~H.8 Assets and Liabilities of Commercial Banks in the United States~2013-10-04
63~63~M2 Related Series~2013-10-04
61~61~Money Zero Maturity (MZM)~2013-10-04
78~78~St. Louis Monthly Reserves and Monetary Base~2013-10-04
105~105~St. Louis Weekly Reserves and Monetary Base~2013-10-04
