~release_id~release_name~date
22~22~H.8 Assets and Liabilities of Commercial Banks in the United States~2013-02-22
63~63~M2 Related Series~2013-02-22
61~61~Money Zero Maturity (MZM)~2013-02-22
78~78~St. Louis Monthly Reserves and Monetary Base~2013-02-22
105~105~St. Louis Weekly Reserves and Monetary Base~2013-02-22
254~254~Travel Volume Trends~2013-02-22
