~release_id~release_name~date
19~19~H.3 Aggregate Reserves of Depository Institutions and the Monetary Base~2004-09-09
20~20~H.4.1 Factors Affecting Reserve Balances~2004-09-09
21~21~H.6 Money Stock Measures~2004-09-09
55~55~Reports of Condition and Income for All Insured U.S. Commercial Banks~2004-09-09
79~79~St. Louis Bi-Weekly Reserves and Monetary Base~2004-09-09
78~78~St. Louis Monthly Reserves and Monetary Base~2004-09-09
