~release_id~release_name~date
173~173~BEA Regions Housing Units Authorized By Building Permits~2009-01-29
19~19~H.3 Aggregate Reserves of Depository Institutions and the Monetary Base~2009-01-29
20~20~H.4.1 Factors Affecting Reserve Balances~2009-01-29
21~21~H.6 Money Stock Measures~2009-01-29
148~148~Housing Units Authorized By Building Permits~2009-01-29
95~95~Manufacturer's Shipments, Inventories, and Orders (M3) Survey~2009-01-29
27~27~New Residential Construction~2009-01-29
97~97~New Residential Sales~2009-01-29
100~100~Seasonal Credit Rate~2009-01-29
109~109~State Coincident Indexes~2009-01-29
79~79~St. Louis Bi-Weekly Reserves and Monetary Base~2009-01-29
