~release_id~release_name~date
443~443~Business Formation Statistics~2022-12-14
200~200~CBOE Market Statistics~2022-12-14
221~221~Chicago Fed National Financial Conditions Index~2022-12-14
441~441~Coinbase Cryptocurrencies~2022-12-14
86~86~Commercial Paper~2022-12-14
279~279~Economic Policy Uncertainty~2022-12-14
502~502~Euro Short Term Rate~2022-12-14
378~378~Federal Funds Data~2022-12-14
101~101~FOMC Press Release~2022-12-14
18~18~H.15 Selected Interest Rates~2022-12-14
504~504~Historical Overnight AMERIBOR Unsecured Interest Rate~2022-12-14
209~209~ICE BofA Indices~2022-12-14
500~500~Inflation Expectations~2022-12-14
185~185~Interest Rate on Reserve Balances~2022-12-14
304~304~Interest Rate Spreads~2022-12-14
484~484~Key ECB Interest Rates~2022-12-14
427~427~Moody's Daily Corporate Bond Yield Averages~2022-12-14
328~328~NASDAQ~2022-12-14
342~342~Natural Gas Spot and Futures Prices (NYMEX)~2022-12-14
287~287~Nikkei Indexes~2022-12-14
473~473~Optimal Blue Mortgage Market Indices~2022-12-14
375~375~Overnight Bank Funding Rate Data~2022-12-14
242~242~Recession Indicators Series~2022-12-14
445~445~Secured Overnight Financing Rate Data~2022-12-14
483~483~SOFR Averages and Index Data~2022-12-14
492~492~SONIA Interest Rate Benchmark~2022-12-14
212~212~Spot Prices~2022-12-14
326~326~Summary of Economic Projections~2022-12-14
379~379~Temporary Open Market Operations~2022-12-14
188~188~U.S. Import and Export Price Indexes~2022-12-14
196~196~Wilshire Indexes~2022-12-14
