~release_id~release_name~date
18~18~H.15 Selected Interest Rates~2003-07-14
78~78~St. Louis Monthly Reserves and Monetary Base~2003-07-14
71~71~Weekly Treasury Inflation-Indexed Securities~2003-07-14
