date,open,high,low,close,volume,barCount
20230113  00:00:00,78.55,78.605,78.54,78.565,-1,-1
20230113  00:01:00,78.565,78.565,78.545,78.545,-1,-1
20230113  00:02:00,78.545,78.545,78.51,78.545,-1,-1
20230113  00:03:00,78.545,78.545,78.53,78.54,-1,-1
20230113  00:04:00,78.54,78.565,78.53,78.55,-1,-1
20230113  00:05:00,78.55,78.565,78.53,78.565,-1,-1
20230113  00:06:00,78.565,78.57,78.555,78.565,-1,-1
20230113  00:07:00,78.565,78.565,78.56,78.565,-1,-1
20230113  00:08:00,78.565,78.57,78.56,78.57,-1,-1
20230113  00:09:00,78.57,78.6,78.57,78.595,-1,-1
20230113  00:10:00,78.595,78.605,78.59,78.6,-1,-1
20230113  00:11:00,78.6,78.605,78.6,78.6,-1,-1
20230113  00:12:00,78.6,78.6,78.58,78.585,-1,-1
20230113  00:13:00,78.585,78.62,78.585,78.595,-1,-1
20230113  00:14:00,78.595,78.605,78.59,78.595,-1,-1
20230113  00:15:00,78.595,78.62,78.595,78.615,-1,-1
20230113  00:16:00,78.615,78.615,78.6,78.605,-1,-1
20230113  00:17:00,78.605,78.605,78.6,78.6,-1,-1
20230113  00:18:00,78.6,78.605,78.58,78.58,-1,-1
20230113  00:19:00,78.58,78.6,78.57,78.6,-1,-1
20230113  00:20:00,78.6,78.6,78.59,78.59,-1,-1
20230113  00:21:00,78.59,78.595,78.555,78.56,-1,-1
20230113  00:22:00,78.56,78.565,78.535,78.535,-1,-1
20230113  00:23:00,78.535,78.535,78.51,78.525,-1,-1
20230113  00:24:00,78.525,78.555,78.525,78.555,-1,-1
20230113  00:25:00,78.555,78.555,78.535,78.535,-1,-1
20230113  00:26:00,78.535,78.535,78.515,78.525,-1,-1
20230113  00:27:00,78.525,78.545,78.52,78.525,-1,-1
20230113  00:28:00,78.525,78.545,78.525,78.545,-1,-1
20230113  00:29:00,78.545,78.545,78.53,78.53,-1,-1
20230113  00:30:00,78.53,78.535,78.515,78.535,-1,-1
20230113  00:31:00,78.535,78.54,78.52,78.52,-1,-1
20230113  00:32:00,78.52,78.525,78.515,78.515,-1,-1
20230113  00:33:00,78.515,78.53,78.515,78.515,-1,-1
20230113  00:34:00,78.515,78.525,78.48,78.51,-1,-1
20230113  00:35:00,78.51,78.51,78.505,78.51,-1,-1
20230113  00:36:00,78.51,78.51,78.505,78.505,-1,-1
20230113  00:37:00,78.505,78.505,78.48,78.48,-1,-1
20230113  00:38:00,78.48,78.48,78.46,78.465,-1,-1
20230113  00:39:00,78.465,78.465,78.445,78.455,-1,-1
20230113  00:40:00,78.455,78.495,78.45,78.485,-1,-1
20230113  00:41:00,78.485,78.495,78.485,78.495,-1,-1
20230113  00:42:00,78.495,78.495,78.485,78.49,-1,-1
20230113  00:43:00,78.49,78.5,78.49,78.5,-1,-1
20230113  00:44:00,78.5,78.5,78.485,78.495,-1,-1
20230113  00:45:00,78.495,78.56,78.495,78.56,-1,-1
20230113  00:46:00,78.56,78.56,78.55,78.555,-1,-1
20230113  00:47:00,78.555,78.575,78.55,78.57,-1,-1
20230113  00:48:00,78.57,78.57,78.55,78.57,-1,-1
20230113  00:49:00,78.57,78.57,78.57,78.57,-1,-1
20230113  00:50:00,78.57,78.57,78.57,78.57,-1,-1
20230113  00:51:00,78.57,78.585,78.565,78.585,-1,-1
20230113  00:52:00,78.585,78.6,78.57,78.57,-1,-1
20230113  00:53:00,78.57,78.57,78.555,78.56,-1,-1
20230113  00:54:00,78.56,78.57,78.55,78.57,-1,-1
20230113  00:55:00,78.57,78.58,78.56,78.58,-1,-1
20230113  00:56:00,78.58,78.59,78.575,78.59,-1,-1
20230113  00:57:00,78.59,78.605,78.59,78.595,-1,-1
20230113  00:58:00,78.595,78.595,78.59,78.59,-1,-1
20230113  00:59:00,78.59,78.59,78.585,78.59,-1,-1
