date,open,high,low,close,volume,barCount
20230310  00:00:00,12005.0,12006.375,11992.625,11993.375,-1,-1
20230310  00:01:00,11993.375,11993.375,11970.75,11972.0,-1,-1
20230310  00:02:00,11972.0,11977.125,11972.0,11975.25,-1,-1
20230310  00:03:00,11975.25,11975.75,11969.875,11969.875,-1,-1
20230310  00:04:00,11969.875,11970.875,11955.875,11956.25,-1,-1
20230310  00:05:00,11956.25,11962.875,11956.125,11960.625,-1,-1
20230310  00:06:00,11960.625,11967.5,11960.625,11965.625,-1,-1
20230310  00:07:00,11965.625,11968.625,11965.625,11968.25,-1,-1
20230310  00:08:00,11968.25,11969.375,11965.25,11968.875,-1,-1
20230310  00:09:00,11968.875,11969.875,11968.25,11968.25,-1,-1
20230310  00:10:00,11968.25,11969.0,11963.375,11965.875,-1,-1
20230310  00:11:00,11965.875,11970.375,11965.75,11969.75,-1,-1
20230310  00:12:00,11969.75,11973.75,11969.625,11973.0,-1,-1
20230310  00:13:00,11973.0,11975.0,11971.875,11974.625,-1,-1
20230310  00:14:00,11974.625,11977.625,11974.375,11977.375,-1,-1
20230310  00:15:00,11977.375,11981.375,11976.0,11979.875,-1,-1
20230310  00:16:00,11979.875,11979.875,11976.5,11977.375,-1,-1
20230310  00:17:00,11977.375,11982.25,11977.0,11979.75,-1,-1
20230310  00:18:00,11979.75,11982.625,11976.875,11981.25,-1,-1
20230310  00:19:00,11981.25,11986.625,11981.0,11986.625,-1,-1
20230310  00:20:00,11986.625,11989.875,11985.25,11989.375,-1,-1
20230310  00:21:00,11989.375,11989.625,11985.375,11985.5,-1,-1
20230310  00:22:00,11985.5,11987.875,11982.25,11982.5,-1,-1
20230310  00:23:00,11982.5,11987.75,11982.0,11986.625,-1,-1
20230310  00:24:00,11986.625,11986.875,11985.25,11985.75,-1,-1
20230310  00:25:00,11985.75,11989.25,11984.875,11988.375,-1,-1
20230310  00:26:00,11988.375,11988.5,11985.875,11987.0,-1,-1
20230310  00:27:00,11987.0,11989.25,11986.125,11988.875,-1,-1
20230310  00:28:00,11988.875,11989.375,11988.0,11988.625,-1,-1
20230310  00:29:00,11988.625,11988.875,11986.75,11987.125,-1,-1
20230310  00:30:00,11987.125,11989.375,11987.125,11987.125,-1,-1
20230310  00:31:00,11987.125,11989.125,11985.0,11985.875,-1,-1
20230310  00:32:00,11985.875,11988.375,11985.875,11986.125,-1,-1
20230310  00:33:00,11986.125,11988.625,11984.875,11985.25,-1,-1
20230310  00:34:00,11985.25,11985.375,11983.5,11984.625,-1,-1
20230310  00:35:00,11984.625,11989.875,11983.125,11989.625,-1,-1
20230310  00:36:00,11989.625,11989.625,11984.25,11986.375,-1,-1
20230310  00:37:00,11986.375,11988.125,11984.875,11985.375,-1,-1
20230310  00:38:00,11985.375,11985.875,11981.375,11982.0,-1,-1
20230310  00:39:00,11982.0,11983.0,11976.625,11977.875,-1,-1
20230310  00:40:00,11977.875,11983.625,11977.75,11983.375,-1,-1
20230310  00:41:00,11983.375,11985.0,11983.25,11984.75,-1,-1
20230310  00:42:00,11984.75,11984.75,11980.25,11980.25,-1,-1
20230310  00:43:00,11980.25,11981.25,11977.125,11977.125,-1,-1
20230310  00:44:00,11977.125,11980.375,11977.125,11979.875,-1,-1
20230310  00:45:00,11979.875,11982.5,11979.875,11982.375,-1,-1
20230310  00:46:00,11982.375,11982.375,11978.0,11978.25,-1,-1
20230310  00:47:00,11978.25,11980.875,11978.25,11979.125,-1,-1
20230310  00:48:00,11979.125,11979.875,11978.125,11979.375,-1,-1
20230310  00:49:00,11979.375,11979.625,11978.5,11979.125,-1,-1
20230310  00:50:00,11979.125,11979.375,11977.875,11978.375,-1,-1
20230310  00:51:00,11978.375,11989.75,11978.125,11988.0,-1,-1
20230310  00:52:00,11988.0,11988.625,11986.0,11988.25,-1,-1
20230310  00:53:00,11988.25,11989.875,11988.25,11989.625,-1,-1
20230310  00:54:00,11989.625,11991.125,11988.625,11988.875,-1,-1
20230310  00:55:00,11988.875,11989.75,11988.375,11989.375,-1,-1
20230310  00:56:00,11989.375,11989.375,11985.75,11986.25,-1,-1
20230310  00:57:00,11986.25,11988.125,11986.25,11987.5,-1,-1
20230310  00:58:00,11987.5,11988.375,11984.375,11986.5,-1,-1
20230310  00:59:00,11986.5,11986.5,11984.875,11986.125,-1,-1
