date,open,high,low,close,volume,barCount
20230125  00:00:00,11970.5,11975.5,11967.125,11967.75,-1,-1
20230125  00:01:00,11967.75,11970.625,11960.875,11961.5,-1,-1
20230125  00:02:00,11961.5,11970.25,11958.125,11965.75,-1,-1
20230125  00:03:00,11965.75,11965.75,11947.625,11950.875,-1,-1
20230125  00:04:00,11950.875,11954.75,11946.125,11950.5,-1,-1
20230125  00:05:00,11950.5,11951.75,11934.625,11934.75,-1,-1
20230125  00:06:00,11934.75,11937.75,11918.75,11925.375,-1,-1
20230125  00:07:00,11925.375,11942.5,11925.375,11939.75,-1,-1
20230125  00:08:00,11939.75,11942.125,11928.875,11929.125,-1,-1
20230125  00:09:00,11929.125,11929.875,11915.875,11916.5,-1,-1
20230125  00:10:00,11916.5,11920.0,11911.25,11917.625,-1,-1
20230125  00:11:00,11917.625,11920.0,11912.875,11913.875,-1,-1
20230125  00:12:00,11913.875,11926.0,11913.75,11920.375,-1,-1
20230125  00:13:00,11920.375,11922.875,11916.625,11917.75,-1,-1
20230125  00:14:00,11917.75,11918.25,11910.375,11912.75,-1,-1
20230125  00:15:00,11912.75,11917.875,11911.875,11911.875,-1,-1
20230125  00:16:00,11911.875,11912.375,11893.875,11900.125,-1,-1
20230125  00:17:00,11900.125,11902.0,11894.125,11900.75,-1,-1
20230125  00:18:00,11900.75,11901.875,11885.25,11888.125,-1,-1
20230125  00:19:00,11888.125,11888.625,11879.0,11882.875,-1,-1
20230125  00:20:00,11882.875,11888.375,11877.625,11879.5,-1,-1
20230125  00:21:00,11879.5,11882.75,11869.375,11874.0,-1,-1
20230125  00:22:00,11874.0,11874.625,11866.25,11866.25,-1,-1
20230125  00:23:00,11866.25,11872.875,11866.25,11870.0,-1,-1
20230125  00:24:00,11870.0,11870.625,11853.25,11854.5,-1,-1
20230125  00:25:00,11854.5,11860.125,11853.625,11854.0,-1,-1
20230125  00:26:00,11854.0,11855.75,11843.25,11845.875,-1,-1
20230125  00:27:00,11845.875,11849.875,11843.0,11845.125,-1,-1
20230125  00:28:00,11845.125,11846.0,11836.875,11837.625,-1,-1
20230125  00:29:00,11837.625,11844.375,11835.125,11843.375,-1,-1
20230125  00:30:00,11843.375,11846.0,11837.625,11842.75,-1,-1
20230125  00:31:00,11842.75,11842.75,11821.375,11825.875,-1,-1
20230125  00:32:00,11825.875,11831.875,11821.375,11831.75,-1,-1
20230125  00:33:00,11831.75,11843.625,11829.25,11842.375,-1,-1
20230125  00:34:00,11842.375,11842.75,11837.875,11838.5,-1,-1
20230125  00:35:00,11838.5,11840.75,11837.625,11840.75,-1,-1
20230125  00:36:00,11840.75,11849.75,11840.5,11848.875,-1,-1
20230125  00:37:00,11848.875,11849.625,11843.625,11844.625,-1,-1
20230125  00:38:00,11844.625,11844.75,11838.625,11838.75,-1,-1
20230125  00:39:00,11838.75,11844.75,11832.75,11844.375,-1,-1
20230125  00:40:00,11844.375,11845.75,11841.625,11842.375,-1,-1
20230125  00:41:00,11842.375,11845.125,11840.5,11845.0,-1,-1
20230125  00:42:00,11845.0,11848.125,11844.875,11846.75,-1,-1
20230125  00:43:00,11846.75,11847.75,11842.875,11843.875,-1,-1
20230125  00:44:00,11843.875,11845.375,11838.25,11842.25,-1,-1
20230125  00:45:00,11842.25,11843.75,11838.375,11842.875,-1,-1
20230125  00:46:00,11842.875,11848.25,11831.375,11834.375,-1,-1
20230125  00:47:00,11834.375,11837.5,11830.625,11836.875,-1,-1
20230125  00:48:00,11836.875,11837.625,11833.5,11836.0,-1,-1
20230125  00:49:00,11836.0,11840.875,11834.75,11835.375,-1,-1
20230125  00:50:00,11835.375,11836.625,11833.375,11833.625,-1,-1
20230125  00:51:00,11833.625,11834.875,11831.75,11833.875,-1,-1
20230125  00:52:00,11833.875,11834.375,11830.0,11830.375,-1,-1
20230125  00:53:00,11830.375,11842.25,11830.375,11840.375,-1,-1
20230125  00:54:00,11840.375,11841.5,11836.875,11838.125,-1,-1
20230125  00:55:00,11838.125,11839.0,11836.25,11836.875,-1,-1
20230125  00:56:00,11836.875,11838.125,11835.875,11836.875,-1,-1
20230125  00:57:00,11836.875,11840.375,11836.375,11839.75,-1,-1
20230125  00:58:00,11839.75,11840.375,11837.0,11838.5,-1,-1
20230125  00:59:00,11838.5,11841.375,11838.5,11839.875,-1,-1
