~release_id~release_name~date
9~9~Advance Monthly Sales for Retail and Food Services~2001-09-14
13~13~G.17 Industrial Production and Capacity Utilization~2001-09-14
22~22~H.8 Assets and Liabilities of Commercial Banks in the United States~2001-09-14
62~62~Monetary Services Index (MSI)~2001-09-14
61~61~Money Zero Maturity (MZM)~2001-09-14
46~46~Producer Price Index~2001-09-14
92~92~Selected Real Retail Sales Series~2001-09-14
78~78~St. Louis Monthly Reserves and Monetary Base~2001-09-14
