~release_id~release_name~date
19~19~H.3 Aggregate Reserves of Depository Institutions and the Monetary Base~2004-06-03
20~20~H.4.1 Factors Affecting Reserve Balances~2004-06-03
21~21~H.6 Money Stock Measures~2004-06-03
95~95~Manufacturer's Shipments, Inventories, and Orders (M3) Survey~2004-06-03
47~47~Productivity and Costs~2004-06-03
79~79~St. Louis Bi-Weekly Reserves and Monetary Base~2004-06-03
