,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes,timestamp_ms
0,12249894384,/ModernlyWhole/status/12249894384#m,ModernlyWhole,0.0,0.0,2010-04-15 11:15:00+00:00,1271330100000.0,"RT @NCStockGuy $SPY is at the top of its channel, this could get interesting real soon http://stk.ly/dqy4Oh",0.0,0.0,0.0,1271330100000.0
1,12249440940,/STtrending/status/12249440940#m,STtrending,0.0,0.0,2010-04-15 11:05:00+00:00,1271329500000.0,Trending now on StockTwits: $GOOG $AAPL $FSLR $CL_F $SPY $STEC $JPM $ISRG $ZB_F $QQQQ,0.0,0.0,0.0,1271329500000.0
2,12249203394,/NCStockGuy/status/12249203394#m,NCStockGuy,0.0,0.0,2010-04-15 11:00:00+00:00,1271329200000.0,"$SPY is at the top of its channel, this could get interesting real soon http://www.finviz.com/quote.ashx?t=SPY&ty=c&ta=1&p=d&b=1",0.0,0.0,0.0,1271329200000.0
3,12247689744,/Z_Alerts/status/12247689744#m,Z_Alerts,0.0,0.0,2010-04-15 10:27:00+00:00,1271327220000.0,"New 20-day highs: $SPY, $SSO, $IYT, $QLD, $XLI, $XLY, $DIA (second day in a row for Dow theorists), $XLK, $DDM, $IWM; repeat of Wednesday",0.0,0.0,0.0,1271327220000.0
4,12247624414,/WhatTheTrading/status/12247624414#m,WhatTheTrading,0.0,0.0,2010-04-15 10:25:00+00:00,1271327100000.0,both $ISRG and $GOOG get snipped afterhrs. Puts should work out 2moro on $QQQQ and $SPY,0.0,0.0,0.0,1271327100000.0
5,12246702904,/STtrending/status/12246702904#m,STtrending,0.0,0.0,2010-04-15 10:04:00+00:00,1271325840000.0,Trending now on StockTwits: $GOOG $AAPL $SPY $ISRG $AMD $ES_F $EURUSD $QQQQ $GBPJPY $MSFT,0.0,0.0,0.0,1271325840000.0
6,12246261696,/iuubob/status/12246261696#m,iuubob,0.0,0.0,2010-04-15 09:54:00+00:00,1271325240000.0,RT @theback9: TODAYS TOP STORIES --- $SPY; #TOXIC #TARP http://bit.ly/9lYyKZ // great piece highly recommended,0.0,0.0,0.0,1271325240000.0
7,12246172300,/theback9/status/12246172300#m,theback9,0.0,0.0,2010-04-15 09:52:00+00:00,1271325120000.0,TODAYS TOP STORIES --- $SPY; #TOXIC #TARP http://goo.gl/fb/i9fP0,0.0,0.0,0.0,1271325120000.0
8,12245907820,/worstinvestor/status/12245907820#m,worstinvestor,0.0,0.0,2010-04-15 09:46:00+00:00,1271324760000.0,SLD to close $SPY APR 117 $PUT @ 0.02. (-98%). You're welcome!,0.0,0.0,0.0,1271324760000.0
9,12245300882,/bricktop13/status/12245300882#m,bricktop13,0.0,0.0,2010-04-15 09:31:00+00:00,1271323860000.0,This extreme bullishness was beginning to make me sick! especially w/ $JPM $C $SPY & $QQQQ It's time for a reality check,0.0,0.0,0.0,1271323860000.0
10,12244325376,/toddstrade/status/12244325376#m,toddstrade,0.0,0.0,2010-04-15 09:08:00+00:00,1271322480000.0,A look at some $SPY and $QQQQ forks and seed waves http://toddstrade.blogspot.com/2010/04/forks-seeds.html,0.0,0.0,0.0,1271322480000.0
11,12243921315,/theback9/status/12243921315#m,theback9,0.0,0.0,2010-04-15 08:59:00+00:00,1271321940000.0,Dissecting the Economics Headlines $SPY http://goo.gl/fb/3eNSV,0.0,0.0,0.0,1271321940000.0
12,12242102612,/rayno/status/12242102612#m,rayno,0.0,0.0,2010-04-15 08:18:00+00:00,1271319480000.0,another paint-drying day in the market $SPY,0.0,0.0,0.0,1271319480000.0
13,12239776080,/Adam_Tang/status/12239776080#m,Adam_Tang,0.0,0.0,2010-04-15 07:24:00+00:00,1271316240000.0,Debating a drive in the z4 today. Dammit $spy,0.0,0.0,0.0,1271316240000.0
14,12239209089,/HCPG/status/12239209089#m,HCPG,0.0,0.0,2010-04-15 07:10:00+00:00,1271315400000.0,"$SPY up .17% is the old equivalent of being down 1% in the ""old market"". This is the pullback, get used to it.",0.0,1.0,0.0,1271315400000.0
15,12238365601,/gtotoy/status/12238365601#m,gtotoy,0.0,0.0,2010-04-15 06:50:00+00:00,1271314200000.0,RT @SellPuts here goes $spy Baa,0.0,0.0,0.0,1271314200000.0
16,12238015727,/AlertTrade/status/12238015727#m,AlertTrade,0.0,0.0,2010-04-15 06:42:00+00:00,1271313720000.0,"$tocktwit$ Market ,Equity sectors,Treasuries Update and Economics Headlines $SPY http://goo.gl... http://bit.ly/cgtYAN #stocks #MKT #charts",0.0,0.0,0.0,1271313720000.0
17,12237969815,/chartly/status/12237969815#m,chartly,0.0,0.0,2010-04-15 06:41:00+00:00,1271313660000.0,RT @sellputs $SPY break out coming? http://chart.ly/8rxdgw,0.0,0.0,0.0,1271313660000.0
18,12237785285,/theback9/status/12237785285#m,theback9,0.0,0.0,2010-04-15 06:36:00+00:00,1271313360000.0,"Market ,Equity sectors,Treasuries Update and Economics Headlines $SPY http://goo.gl/fb/Ywsc3",0.0,0.0,0.0,1271313360000.0
19,12237718522,/johnyboygr/status/12237718522#m,johnyboygr,0.0,0.0,2010-04-15 06:34:00+00:00,1271313240000.0,@sellputs i am pretty sure that one day with a simila chart in $spy a break down will come...,0.0,0.0,0.0,1271313240000.0
20,12237704178,/gtotoy/status/12237704178#m,gtotoy,0.0,0.0,2010-04-15 06:34:00+00:00,1271313240000.0,RT @SellPuts: $SPY break out coming? http://chart.ly/8rxdgw ~~Yep new highs today,0.0,0.0,0.0,1271313240000.0
21,12236691744,/skayfe/status/12236691744#m,skayfe,0.0,0.0,2010-04-15 06:10:00+00:00,1271311800000.0,mkt looks higher from here technically speaking $SPY,0.0,0.0,0.0,1271311800000.0
