,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes,timestamp_ms
0,16185397779,/KeithMcCullough/status/16185397779#m,KeithMcCullough,0.0,0.0,2010-06-14 11:53:00+00:00,1276516380000.0,"$SPY, our refreshed Hedgeye Sector RIsk Mgt model still has all 9 sectors broken from intermediate term TREND perspective",0.0,0.0,0.0,1276516380000.0
1,16183399182,/MarketTells/status/16183399182#m,MarketTells,0.0,0.0,2010-06-14 11:19:00+00:00,1276514340000.0,"$SPY for Tuesday (based on @steenbab formulas) Pivot 109.88, R1 110.99, R2 111.36, R3 111.73, S1 108.78, S2 108.41, S3 108.04",0.0,0.0,3.0,1276514340000.0
2,16182759690,/GlennAllin/status/16182759690#m,GlennAllin,0.0,0.0,2010-06-14 11:08:00+00:00,1276513680000.0,"Commented on: ""The Most Hated Markets in the World ... And Their Juicy Yields"" http://soc.li/OXWJdkC $TEF $REP $STD $SPY $EWP $EWI",0.0,0.0,0.0,1276513680000.0
3,16182446041,/alienone/status/16182446041#m,alienone,0.0,0.0,2010-06-14 11:02:00+00:00,1276513320000.0,$SPX $SPY $DJIA $DIA $QQQQ - Hot Damn! What a wild ride it was today,0.0,0.0,0.0,1276513320000.0
4,16181442831,/zomgtrades/status/16181442831#m,zomgtrades,0.0,0.0,2010-06-14 10:45:00+00:00,1276512300000.0,RT @ridemycoattails Bears will really take bite tomorrow. $$ $SPY $EDZ $QQQQ,0.0,0.0,0.0,1276512300000.0
5,16181083494,/chessNwine/status/16181083494#m,chessNwine,0.0,0.0,2010-06-14 10:38:00+00:00,1276511880000.0,"$$ NEW POST: ""A Market Full of Vuvuzelas (Market Wrap Up 06/14/10)"" http://bit.ly/9HKYkY $SPX, $SPY, $FCX #ibankcoin",0.0,0.0,0.0,1276511880000.0
6,16179094911,/STtrending/status/16179094911#m,STtrending,0.0,0.0,2010-06-14 10:02:00+00:00,1276509720000.0,Now trending on StockTwits: $AAPL $BP $XLF $ES_F $SPY $RIG $WYNN $EURUSD $SPX $GS http://stk.ly/nowtrending,0.0,0.0,0.0,1276509720000.0
7,16179067322,/ChartDiva/status/16179067322#m,ChartDiva,0.0,0.0,2010-06-14 10:01:00+00:00,1276509660000.0,Absolutely the *best* TA analysis...truly. @alphatrends S&P 500 3 minute video analysis http://bit.ly/92ZDpo $SPY $$,0.0,0.0,0.0,1276509660000.0
8,16178891127,/Legacy_Trades/status/16178891127#m,Legacy_Trades,0.0,0.0,2010-06-14 09:58:00+00:00,1276509480000.0,"In the spirit of Welsh, here's the trade executions for today's adds in $EDZ, $SPY July 107 puts & $IWM July 63 puts: http://bit.ly/d3cMRO",0.0,0.0,0.0,1276509480000.0
9,16177988460,/alphatrends/status/16177988460#m,alphatrends,0.0,0.0,2010-06-14 09:41:00+00:00,1276508460000.0,S&P 500 3 minute video analysis http://bit.ly/92ZDpo $SPY $$,0.0,0.0,0.0,1276508460000.0
10,16176836602,/sunyall/status/16176836602#m,sunyall,0.0,0.0,2010-06-14 09:19:00+00:00,1276507140000.0,RT @alphatrends: real mixed close $SPY $QQQQ $IWM $GLD etc closing numbers 6/14/10 $$ http://twitpic.com/1wtopw,0.0,0.0,0.0,1276507140000.0
11,16175935240,/STtrending/status/16175935240#m,STtrending,0.0,0.0,2010-06-14 09:02:00+00:00,1276506120000.0,Now trending on StockTwits: $BP $ES_F $SPY $GS $SPX $AAPL $NFLX $UCO $UNG $IFLG http://stk.ly/nowtrending,0.0,0.0,0.0,1276506120000.0
12,16175655286,/FOCUS_ON_RISK/status/16175655286#m,FOCUS_ON_RISK,0.0,0.0,2010-06-14 08:57:00+00:00,1276505820000.0,"$SP-500 $SPY at an important level. lets see if bears give up felt like short covering today but no ""real"" buyers http://fsc.bz/4lb #WORDEN",0.0,0.0,0.0,1276505820000.0
13,16175491178,/todd120proof/status/16175491178#m,todd120proof,0.0,0.0,2010-06-14 08:53:00+00:00,1276505580000.0,"While the $SPY couldnt hold its gains, other risk-assets did: Oil $USO +0.29%, Junk Bonds $JNK +0.72%, Nat Gas $UNG +4.65%.",0.0,0.0,0.0,1276505580000.0
14,16174662994,/bespokeinvest/status/16174662994#m,bespokeinvest,0.0,0.0,2010-06-14 08:37:00+00:00,1276504620000.0,Strike three at the 200-DMA: http://soc.li/cwV05Vc $$ $SPY,0.0,0.0,0.0,1276504620000.0
15,16173689508,/alphatrends/status/16173689508#m,alphatrends,0.0,0.0,2010-06-14 08:20:00+00:00,1276503600000.0,real mixed close $SPY $QQQQ $IWM $GLD etc closing numbers 6/14/10 $$ http://twitpic.com/1wtopw,0.0,0.0,0.0,1276503600000.0
16,16173121310,/JoshuaMBelanger/status/16173121310#m,JoshuaMBelanger,0.0,0.0,2010-06-14 08:10:00+00:00,1276503000000.0,$SPY 2 green days with 3rd early gap green to fad into red signs of a rollover,0.0,0.0,1.0,1276503000000.0
17,16172985616,/aspiring19/status/16172985616#m,aspiring19,0.0,0.0,2010-06-14 08:07:00+00:00,1276502820000.0,"June Triple Witching day, Dow up 4 of last 6, down big in 2008, off 1.8%. $$ ~Stock Trader’s Almanac $SPY $DDM $DIA $AAPL",0.0,1.0,0.0,1276502820000.0
18,16172926060,/BullBearTrading/status/16172926060#m,BullBearTrading,0.0,0.0,2010-06-14 08:06:00+00:00,1276502760000.0,$SPY strong down volume into close. http://fsc.bz/4lQ #WORDEN,0.0,0.0,0.0,1276502760000.0
19,16172739605,/bradfranklin/status/16172739605#m,bradfranklin,0.0,0.0,2010-06-14 08:03:00+00:00,1276502580000.0,SP 500 FM Half-Time Report - Monday Jun 14 #suppResi $SPX $SPY http://yfrog.com/mg8yczj http://yfrog.com/mkzqfj,0.0,0.0,0.0,1276502580000.0
20,16172706448,/limestarrr/status/16172706448#m,limestarrr,0.0,0.0,2010-06-14 08:02:00+00:00,1276502520000.0,"thats 1103 $SPX, and I'll go long $SPY",0.0,0.0,0.0,1276502520000.0
21,16172704023,/STtrending/status/16172704023#m,STtrending,0.0,0.0,2010-06-14 08:02:00+00:00,1276502520000.0,Now trending on StockTwits: $ES_F $SPY $BP $SPX $EURUSD $NFLX $GS $CROX $GMCR $MSFT http://stk.ly/nowtrending,0.0,0.0,0.0,1276502520000.0
22,16172577897,/insiderfinance/status/16172577897#m,insiderfinance,0.0,0.0,2010-06-14 08:00:00+00:00,1276502400000.0,The Bulls Go Back To Choking Big-Time: Here's What You Need To Know $BP $SPY $BX $GLD $GS by @thestalwart http://bit.ly/dA4ToP,0.0,0.0,1.0,1276502400000.0
23,16172577251,/MktsInsider/status/16172577251#m,MktsInsider,0.0,0.0,2010-06-14 08:00:00+00:00,1276502400000.0,The Bulls Go Back To Choking Big-Time: Here's What You Need To Know $BP $SPY $BX $GLD $GS by @thestalwart http://bit.ly/dA4ToP,0.0,0.0,0.0,1276502400000.0
24,16172576677,/BusinessInsider/status/16172576677#m,BusinessInsider,0.0,0.0,2010-06-14 08:00:00+00:00,1276502400000.0,The Bulls Go Back To Choking Big-Time: Here's What You Need To Know $BP $SPY $BX $GLD $GS by @thestalwart http://bit.ly/dA4ToP,0.0,0.0,0.0,1276502400000.0
25,16172471603,/limestarrr/status/16172471603#m,limestarrr,0.0,0.0,2010-06-14 07:58:00+00:00,1276502280000.0,If we get above 1103 $SPY in the morning I'm going long.,0.0,0.0,0.0,1276502280000.0
26,16172343736,/NoDoji/status/16172343736#m,NoDoji,0.0,0.0,2010-06-14 07:56:00+00:00,1276502160000.0,Sold that single $NFLX call. Grabbed some July $SPY 109 puts in case of gap down tomorrow,0.0,0.0,0.0,1276502160000.0
27,16172330022,/chartly/status/16172330022#m,chartly,0.0,0.0,2010-06-14 07:55:00+00:00,1276502100000.0,RT @FibLine http://chart.ly/qgq558 $SPY - Beware of the Rising Wedge. Have Support & Resistance levels.,0.0,0.0,2.0,1276502100000.0
28,16172290754,/HCPG/status/16172290754#m,HCPG,0.0,0.0,2010-06-14 07:55:00+00:00,1276502100000.0,What a reversal on the 200SMA on the $SPY. Voodoo at its most powerful.,0.0,0.0,0.0,1276502100000.0
