,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes,timestamp_ms
0,15957817262,/scottsinvest/status/15957817262#m,scottsinvest,0.0,0.0,2010-06-11 09:52:00+00:00,1276249920000.0,"Commented on: ""A High-Yield Stock Portfolio for the Next 30 Days"" http://soc.li/mL867SC $SDY $SPY $Q $DD $LEG $KIM $NYX $VTR $CINF",0.0,0.0,0.0,1276249920000.0
1,15956513089,/harmongreg/status/15956513089#m,harmongreg,0.0,0.0,2010-06-11 09:24:00+00:00,1276248240000.0,"So the indices $SPY, $IWM and $QQQQ in ranges at key R/S, $DX_F $USDX and $CL_F also confused but $GC_F wants more",0.0,0.0,0.0,1276248240000.0
2,15955946899,/Leadingsedge/status/15955946899#m,Leadingsedge,0.0,0.0,2010-06-11 09:12:00+00:00,1276247520000.0,http://chart.ly/xx39p2 $SPY - SPY broke through our 6 Week Downtrendline by the close...,0.0,0.0,0.0,1276247520000.0
3,15955852905,/harmongreg/status/15955852905#m,harmongreg,0.0,0.0,2010-06-11 09:10:00+00:00,1276247400000.0,"http://chart.ly/y7m82y $SPY - (Wkly) breaking out of descending triangle ....sideways (of course), a hold of 50wk SMA bodes higher",0.0,0.0,0.0,1276247400000.0
4,15955737855,/harmongreg/status/15955737855#m,harmongreg,0.0,0.0,2010-06-11 09:08:00+00:00,1276247280000.0,"http://chart.ly/psnzha $SPY - Ahh, rally ends right at down trend line. Where else would it? Above all SMAs are resist, below 104.38",0.0,0.0,0.0,1276247280000.0
5,15955459673,/STtrending/status/15955459673#m,STtrending,0.0,0.0,2010-06-11 09:02:00+00:00,1276246920000.0,Now trending on StockTwits: $SPX $BP $SPY $MACRO $NFLX $AZN $CRM $QQQQ $XLF $CNAM http://stk.ly/nowtrending,0.0,0.0,0.0,1276246920000.0
6,15955005597,/alphatrends/status/15955005597#m,alphatrends,0.0,0.0,2010-06-11 08:53:00+00:00,1276246380000.0,"$SPY $XLF $QQQQ $GLD etc closing numbers for day, week, month & YTD june 11 $$ http://twitpic.com/1vx0mh",0.0,1.0,1.0,1276246380000.0
7,15953259209,/alienone/status/15953259209#m,alienone,0.0,0.0,2010-06-11 08:17:00+00:00,1276244220000.0,RT @DominionTrades Rally on BS Volume $SPY - agreed,0.0,0.0,0.0,1276244220000.0
8,15952902339,/Legacy_Trades/status/15952902339#m,Legacy_Trades,0.0,0.0,2010-06-11 08:10:00+00:00,1276243800000.0,"Also L: $LYG @ 3.155. Look to add to $SPY July 107 & $IWM July 63 puts next week on a pop. Closed SS: $LEN, $MDC, $MTH & $HOV. Will re-enter",0.0,0.0,0.0,1276243800000.0
9,15952785338,/powerzero/status/15952785338#m,powerzero,0.0,0.0,2010-06-11 08:07:00+00:00,1276243620000.0,totally lame ending to the week. nonexistant volume on $SPY and $ES_F ..do we blame it on the world cup for the coming weeks?,0.0,0.0,0.0,1276243620000.0
10,15952472052,/Legacy_Trades/status/15952472052#m,Legacy_Trades,0.0,0.0,2010-06-11 08:01:00+00:00,1276243260000.0,"Buy $EDZ m.o.c. Hold L: $MF @ 6.66, $TTWO @ 10.53, $ESV @ 33.80, $HOS @ 13.46, $RIG Nov 60 calls. SS: $BP Oct 15/20 & $SPY & $IWM July puts.",0.0,0.0,0.0,1276243260000.0
11,15952331027,/abbottmd/status/15952331027#m,abbottmd,0.0,0.0,2010-06-11 07:59:00+00:00,1276243140000.0,http://blogs.stockcharts.com/dont_ignore_this_chart/2010/06/a-lot-of-fill-black-candlesticks.html $SPY,0.0,0.0,0.0,1276243140000.0
12,15952277287,/abbottmd/status/15952277287#m,abbottmd,0.0,0.0,2010-06-11 07:58:00+00:00,1276243080000.0,$SPY $TLT Jack Bogle's Interesting Perspective on Stocks vs. Bonds -- Seeking Alpha http://bit.ly/bI8dCN,0.0,0.0,0.0,1276243080000.0
13,15952166545,/abbottmd/status/15952166545#m,abbottmd,0.0,0.0,2010-06-11 07:56:00+00:00,1276242960000.0,$SPY Stalking… http://5fgfh.th8.us,0.0,0.0,0.0,1276242960000.0
14,15952023576,/theback9/status/15952023576#m,theback9,0.0,0.0,2010-06-11 07:53:00+00:00,1276242780000.0,Bought $SPY June 109 puts 1.56,0.0,0.0,0.0,1276242780000.0
15,15951977130,/alienone/status/15951977130#m,alienone,0.0,0.0,2010-06-11 07:52:00+00:00,1276242720000.0,$SPY - up up and away,0.0,0.0,0.0,1276242720000.0
16,15951547622,/theback9/status/15951547622#m,theback9,0.0,0.0,2010-06-11 07:43:00+00:00,1276242180000.0,$SPY Short $109.41 $$,0.0,0.0,0.0,1276242180000.0
17,15951460461,/powerzero/status/15951460461#m,powerzero,0.0,0.0,2010-06-11 07:41:00+00:00,1276242060000.0,"last 30minutes, go fucking figure market $SPY",0.0,0.0,0.0,1276242060000.0
18,15951400934,/newberg_feed/status/15951400934#m,newberg_feed,0.0,0.0,2010-06-11 07:40:00+00:00,1276242000000.0,$SPX New Session High $spy $es_f $$ 15:40:37.281,0.0,0.0,0.0,1276242000000.0
19,15951360246,/HCPG/status/15951360246#m,HCPG,0.0,0.0,2010-06-11 07:39:00+00:00,1276241940000.0,"From the looks of it, short term bottom is in the market and next target will be 200SMA and resistance on the $SPY 111",0.0,1.0,0.0,1276241940000.0
20,15951081404,/NCStockGuy/status/15951081404#m,NCStockGuy,0.0,0.0,2010-06-11 07:34:00+00:00,1276241640000.0,Here we are --right up against major trendline resistance: http://screencast.com/t/MDczOTNi $SPY $ES_F $SPX,0.0,0.0,0.0,1276241640000.0
21,15949337601,/abbottmd/status/15949337601#m,abbottmd,0.0,0.0,2010-06-11 07:01:00+00:00,1276239660000.0,"$SPY Bob Doll: S&P 500 Is Going to 1,250 -- Seeking Alpha http://bit.ly/aVsX8G",0.0,0.0,0.0,1276239660000.0
22,15949231123,/gtotoy/status/15949231123#m,gtotoy,0.0,0.0,2010-06-11 06:59:00+00:00,1276239540000.0,Here is the $SPY as of late. http://piped.video/MvRTALJp8DM,0.0,0.0,1.0,1276239540000.0
23,15948814706,/alienone/status/15948814706#m,alienone,0.0,0.0,2010-06-11 06:51:00+00:00,1276239060000.0,$SPY $SPX - volume very low today -,0.0,0.0,0.0,1276239060000.0
24,15948808810,/RyanDetrick/status/15948808810#m,RyanDetrick,0.0,0.0,2010-06-11 06:50:00+00:00,1276239000000.0,"http://ow.ly/1XmSH CNBC.com quote on implied volatility on puts and call options. Also link to my CNBC appearance this morning. $VIX, $SPY",0.0,0.0,0.0,1276239000000.0
25,15948393824,/gtotoy/status/15948393824#m,gtotoy,0.0,0.0,2010-06-11 06:43:00+00:00,1276238580000.0,http://chart.ly/6rp85g $SPY - 109.42 is the Nut 2 crack-a-lack here,0.0,0.0,0.0,1276238580000.0
26,15946906676,/chessNwine/status/15946906676#m,chessNwine,0.0,0.0,2010-06-11 06:17:00+00:00,1276237020000.0,RT @gtotoy: H&S 1 minute $SPY here <<< H&S leads to...knees and toes?,0.0,0.0,0.0,1276237020000.0
27,15946856569,/gtotoy/status/15946856569#m,gtotoy,0.0,0.0,2010-06-11 06:16:00+00:00,1276236960000.0,H&S 1 minute $SPY here,0.0,0.0,0.0,1276236960000.0
28,15945831731,/jimcollins/status/15945831731#m,jimcollins,0.0,0.0,2010-06-11 05:57:00+00:00,1276235820000.0,Would someone plz reboot the HFT server? rt @SellPuts $SPY every hour it reverses on the 16th minute http://chart.ly/5nwdee,0.0,0.0,0.0,1276235820000.0
29,15945776315,/MKDdisrupts/status/15945776315#m,MKDdisrupts,0.0,0.0,2010-06-11 05:56:00+00:00,1276235760000.0,"With weekend coming up, the final hour will tell who's in control of this MKT. $SPY $$",0.0,0.0,0.0,1276235760000.0
30,15944714368,/OmariWorthy/status/15944714368#m,OmariWorthy,0.0,0.0,2010-06-11 05:37:00+00:00,1276234620000.0,The market has been below the 200 MA on the daily and in between 1100 and 1050 since May 20th - make a move already! $SPY $SPX,0.0,0.0,0.0,1276234620000.0
31,15944264730,/BoardCentral/status/15944264730#m,BoardCentral,0.0,0.0,2010-06-11 05:30:00+00:00,1276234200000.0,Twitter Stock buzz: $EVXA $BP $SPY $GS $AAPL (01:30 pm) #stocks #finance #stockmarket #StockPicks,0.0,0.0,0.0,1276234200000.0
32,15943446257,/ABNJ/status/15943446257#m,ABNJ,0.0,0.0,2010-06-11 05:16:00+00:00,1276233360000.0,$SPY approaching the gap again. This level stopped price appreciation this am. see earlier chart for levels,0.0,0.0,0.0,1276233360000.0
33,15943021628,/CumbucoTrader/status/15943021628#m,CumbucoTrader,0.0,0.0,2010-06-11 05:09:00+00:00,1276232940000.0,"$SPY up above intraday range contraction but no volume, sitting on hands",0.0,0.0,0.0,1276232940000.0
34,15942898054,/hedgefundinvest/status/15942898054#m,hedgefundinvest,0.0,0.0,2010-06-11 05:07:00+00:00,1276232820000.0,"E: Not really a technicals kinda guy, but if we break 1150 on S&P, this mkt will run for a short bit. $SPY",0.0,0.0,0.0,1276232820000.0
35,15942630689,/DividendGrowth/status/15942630689#m,DividendGrowth,0.0,0.0,2010-06-11 05:02:00+00:00,1276232520000.0,"Commented on: ""A High-Yield Stock Portfolio for the Next 30 Days"" http://soc.li/mL867SC $SDY $SPY $Q $DD $LEG $KIM $NYX $VTR $CINF",0.0,0.0,0.0,1276232520000.0
36,15942596239,/ABNJ/status/15942596239#m,ABNJ,0.0,0.0,2010-06-11 05:01:00+00:00,1276232460000.0,"http://chart.ly/k2p35m - $SPY Index divergence..up Comp & R2K, down S&P DOW..Split data chart showing Divergence SPY & AKAM",0.0,0.0,0.0,1276232460000.0
37,15942359222,/alienone/status/15942359222#m,alienone,0.0,0.0,2010-06-11 04:58:00+00:00,1276232280000.0,$SPY sideways - odds are higher there will be a sell off into close,0.0,0.0,0.0,1276232280000.0
38,15942216740,/CumbucoTrader/status/15942216740#m,CumbucoTrader,0.0,0.0,2010-06-11 04:55:00+00:00,1276232100000.0,this intraday range consolidation should set up some nice trades when it breaks one way or the other $SPY,0.0,0.0,0.0,1276232100000.0
