,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes,timestamp_ms
0,13754497833,/alphatrends/status/13754497833#m,alphatrends,0.0,0.0,2010-05-10 11:29:00+00:00,1273490940000.0,$SPY $QQQQ $XLF $GLD etc closing numbers for 5/10/10 $$ http://twitpic.com/1msoxw,0.0,0.0,0.0,1273490940000.0
1,13754358244,/redliontrader/status/13754358244#m,redliontrader,0.0,0.0,2010-05-10 11:27:00+00:00,1273490820000.0,10 Day high minus lows turns bullish $spy:   The 10 day high minus low has been really terrific in calling bottoms... http://bit.ly/cQLjIQ,0.0,0.0,0.0,1273490820000.0
2,13753406780,/harmongreg/status/13753406780#m,harmongreg,0.0,0.0,2010-05-10 11:08:00+00:00,1273489680000.0,http://chart.ly/cm2fvd $SPY - 5 Minute chart - My thoughts on short term support and resistance,0.0,0.0,0.0,1273489680000.0
3,13750782751,/jmadden76/status/13750782751#m,jmadden76,0.0,0.0,2010-05-10 10:14:00+00:00,1273486440000.0,"Glad I didn't panic sell like all the ""experts"" on CNBC said Fri. Today they're minimizing the rally so they don't look so stupid. $SPY $SPX",0.0,0.0,0.0,1273486440000.0
4,13750754457,/redliontrader/status/13750754457#m,redliontrader,0.0,0.0,2010-05-10 10:13:00+00:00,1273486380000.0,40 DMA % index moves from bearish to neutral. $SPY: The higher daily readings on this indicator makes the 40 DMA %... http://bit.ly/bZ7xmx,0.0,0.0,0.0,1273486380000.0
5,13750616688,/bespokeinvest/status/13750616688#m,bespokeinvest,0.0,0.0,2010-05-10 10:10:00+00:00,1273486200000.0,S&P 500 4%+ Moves http://goo.gl/Imdn $$ $SPY,0.0,0.0,0.0,1273486200000.0
6,13750474512,/EquityHub/status/13750474512#m,EquityHub,0.0,0.0,2010-05-10 10:07:00+00:00,1273486020000.0,$SPY is it going to fill the gap this week http://bit.ly/b3t7TS,0.0,0.0,0.0,1273486020000.0
7,13750464520,/EquityHub/status/13750464520#m,EquityHub,0.0,0.0,2010-05-10 10:07:00+00:00,1273486020000.0,$SPY - range was minimal given the pre-market gap up - 114.91 - 116.65 http://bit.ly/dfQ4j9,0.0,0.0,0.0,1273486020000.0
8,13750354817,/alienone/status/13750354817#m,alienone,0.0,0.0,2010-05-10 10:05:00+00:00,1273485900000.0,$SPY - range was minimal given the pre-market gap up - 114.91 - 116.65,0.0,0.0,0.0,1273485900000.0
9,13749079846,/mumboz/status/13749079846#m,mumboz,0.0,0.0,2010-05-10 09:36:00+00:00,1273484160000.0,Down 250$ today. got squeezed out of $SPY puts http://bit.ly/6cKS5G,0.0,0.0,0.0,1273484160000.0
10,13748510883,/bradfranklin/status/13748510883#m,bradfranklin,0.0,0.0,2010-05-10 09:23:00+00:00,1273483380000.0,$SPX $IXIC ^spx ^ixic test $SPY,0.0,0.0,0.0,1273483380000.0
11,13747988674,/TylersTrading/status/13747988674#m,TylersTrading,0.0,0.0,2010-05-10 09:11:00+00:00,1273482660000.0,"@agwarner My $SPY put ratio spreads certainly received a welcome reprieve today. Too bad I placed them before Thursday and not after, lol.",0.0,0.0,0.0,1273482660000.0
12,13747667451,/STtrending/status/13747667451#m,STtrending,0.0,0.0,2010-05-10 09:04:00+00:00,1273482240000.0,Trending now on StockTwits: $PCLN $ES_F $SPY $LDK $EURUSD $CHK $AMZN $GOOG $BP $GS,0.0,0.0,0.0,1273482240000.0
13,13747621164,/BullBearTrading/status/13747621164#m,BullBearTrading,0.0,0.0,2010-05-10 09:03:00+00:00,1273482180000.0,$SPY Expanding Broadening Wedge is controlling pattern. Whether as 5 wave or 9 wave pattern it is nearly complete http://fsc.bz/4Ck #WORDEN,0.0,0.0,0.0,1273482180000.0
14,13747329966,/agwarner/status/13747329966#m,agwarner,0.0,0.0,2010-05-10 08:56:00+00:00,1273481760000.0,@derekhernquist Very true re $SPY. The Thursday price is just a random number.,0.0,0.0,0.0,1273481760000.0
15,13747175764,/LarryKlo/status/13747175764#m,LarryKlo,0.0,0.0,2010-05-10 08:52:00+00:00,1273481520000.0,Regulators find culprit in Thursdays 'Flash-Crash' with photo! http://i.imgur.com/FFL3J.jpg $ES_F $$ $SPY $GLD $XLF $PG $ANC $GS,0.0,0.0,0.0,1273481520000.0
16,13746881636,/aarontask/status/13746881636#m,aarontask,0.0,0.0,2010-05-10 08:45:00+00:00,1273481100000.0,"""Markets Are Happy"" But Even $1T Won't Solve Europe's Woes, @nouriel says $FXE $EUO $SPY $UDN $XLF $GLD http://bit.ly/c3JdYM #mkt #DrDoom",0.0,1.0,0.0,1273481100000.0
17,13746861475,/BullBearTrading/status/13746861475#m,BullBearTrading,0.0,0.0,2010-05-10 08:44:00+00:00,1273481040000.0,$SPY Ascending broadening wedge can break either way. http://fsc.bz/4Cj #WORDEN,0.0,0.0,0.0,1273481040000.0
18,13746831548,/BondSquawk/status/13746831548#m,BondSquawk,0.0,0.0,2010-05-10 08:44:00+00:00,1273481040000.0,Are we impressed with the giant European bailout package? Here's our opinion: http://bit.ly/9FqQv7 $eurusd #bonds #stocks $spy $tlt,0.0,1.0,0.0,1273481040000.0
19,13745664858,/smbcapital/status/13745664858#m,smbcapital,0.0,0.0,2010-05-10 08:15:00+00:00,1273479300000.0,"Who Stole My Volatility? http://bit.ly/asv9zG, Bella's latest blog $$ $SPY",0.0,1.0,0.0,1273479300000.0
20,13745546628,/dhakkan_d/status/13745546628#m,dhakkan_d,0.0,0.0,2010-05-10 08:12:00+00:00,1273479120000.0,What's up with the down spikes in $SPY?,0.0,0.0,0.0,1273479120000.0
21,13745383306,/tymorapro/status/13745383306#m,tymorapro,0.0,0.0,2010-05-10 08:09:00+00:00,1273478940000.0,"$SPY: 3mRunaway+ [+4%,1.1%offLo], 19:1Accel+; 817x:14776xTrdVol; TLM:168, Gap+[+1.8%], AvgDyV/R=398.11M/3.98 (PotLONG); vl:9",0.0,0.0,0.0,1273478940000.0
22,13745204732,/STtrending/status/13745204732#m,STtrending,0.0,0.0,2010-05-10 08:04:00+00:00,1273478640000.0,Trending now on StockTwits: $ES_F $SPY $GS $AAPL $TZA $GOOG $EURUSD $RIMM $PUT $ICE,0.0,0.0,0.0,1273478640000.0
23,13745040334,/HCPG/status/13745040334#m,HCPG,0.0,0.0,2010-05-10 08:00:00+00:00,1273478400000.0,http://chart.ly/2rmknp $SPY - Clarity will come after this range is resolved.,0.0,0.0,0.0,1273478400000.0
24,13744923394,/HCPG/status/13744923394#m,HCPG,0.0,0.0,2010-05-10 07:58:00+00:00,1273478280000.0,"if 117 $SPY breaks then most likely will get long mini base breakouts. If 115 breaks down, will get shorts. In between not much edge.",0.0,0.0,0.0,1273478280000.0
25,13744878544,/HCPG/status/13744878544#m,HCPG,0.0,0.0,2010-05-10 07:56:00+00:00,1273478160000.0,115 $SPY now clear line in the sand. Range has tightened with 117 on upside.,0.0,0.0,0.0,1273478160000.0
26,13744877192,/Alfietrade/status/13744877192#m,Alfietrade,0.0,0.0,2010-05-10 07:56:00+00:00,1273478160000.0,"Like I mused earlier, we close near HOD after weak test of $spy 115 at 2pm. I like mkt going forward $$",0.0,0.0,0.0,1273478160000.0
27,13744823998,/ScottMartindale/status/13744823998#m,ScottMartindale,0.0,0.0,2010-05-10 07:55:00+00:00,1273478100000.0,"@jfahmy Looks like the $SPY is going to get just above its 10-day avg volume today, and that avg is skewed upward by big Thu-Fri vol.",0.0,0.0,0.0,1273478100000.0
28,13744669038,/NoDoji/status/13744669038#m,NoDoji,0.0,0.0,2010-05-10 07:51:00+00:00,1273477860000.0,With recent events I'm kind of pleased to see my $SPY puts slightly red.,0.0,0.0,0.0,1273477860000.0
29,13744633888,/theback9/status/13744633888#m,theback9,0.0,0.0,2010-05-10 07:50:00+00:00,1273477800000.0,@SellPuts nice give me 10-1 on the 0ver under the $SPY trades below 115.75,0.0,0.0,0.0,1273477800000.0
30,13744630153,/tawired/status/13744630153#m,tawired,0.0,0.0,2010-05-10 07:50:00+00:00,1273477800000.0,"Holding that $SPY 115 key level... Nice.... I think if we don't go down tomorrow, we are headed up!",0.0,0.0,0.0,1273477800000.0
31,13744454903,/panamaorange/status/13744454903#m,panamaorange,0.0,0.0,2010-05-10 07:46:00+00:00,1273477560000.0,"$ES_F Oil leak is turning out worse than anyone anticipated. If it keeps a bid under $XLE and $XLB, the $SPY will have a hard time crashing",0.0,0.0,0.0,1273477560000.0
32,13744166299,/brokerz_gold/status/13744166299#m,brokerz_gold,0.0,0.0,2010-05-10 07:39:00+00:00,1273477140000.0,RT @macheterosforvr - 5min chart $SPY : a negative MACD Hist crossover noted! = LOWER (115.25) #gold $SPX #dollar http://url4.eu/3Ik6G,0.0,0.0,0.0,1273477140000.0
