,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes,timestamp_ms
0,7609512226,/brokerz_spx/status/7609512226#m,brokerz_spx,0.0,0.0,2010-01-10 11:54:00+00:00,1263124440000.0,RT @JT707 - RT @alphatrends: 14 minute technical analysis video of $SPY $QQQQ $IWM $XLF $SMH http://brokerz.com/_0iU/ $$,0.0,0.0,0.0,1263124440000.0
1,7609179629,/brokerz_nasdaq/status/7609179629#m,brokerz_nasdaq,0.0,0.0,2010-01-10 11:43:00+00:00,1263123780000.0,RT @JT707 - RT @alphatrends: 14 minute technical analysis video of $SPY $QQQQ $IWM $XLF $SMH http://brokerz.com/_0iU/ $$,0.0,0.0,0.0,1263123780000.0
2,7608609640,/brokerz_spx/status/7608609640#m,brokerz_spx,0.0,0.0,2010-01-10 11:23:00+00:00,1263122580000.0,RT @alphatrends - 14 minute technical analysis video of $SPY $QQQQ $IWM $XLF $SMH http://brokerz.com/_0iU/ $$,0.0,0.0,0.0,1263122580000.0
3,7608575664,/icojones/status/7608575664#m,icojones,0.0,0.0,2010-01-10 11:22:00+00:00,1263122520000.0,RT @alphatrends: 14 minute technical analysis video of $SPY $QQQQ $IWM $XLF $SMH http://bit.ly/82LWFU $$,0.0,0.0,0.0,1263122520000.0
4,7608543272,/alphatrends/status/7608543272#m,alphatrends,0.0,0.0,2010-01-10 11:21:00+00:00,1263122460000.0,14 minute technical analysis video of $SPY $QQQQ $IWM $XLF $SMH http://bit.ly/82LWFU $$,0.0,2.0,2.0,1263122460000.0
5,7607316527,/tecktrdr/status/7607316527#m,tecktrdr,0.0,0.0,2010-01-10 10:38:00+00:00,1263119880000.0,"$SPY done work, made my time x 1 half dont hate life got a beer ...im good",0.0,0.0,0.0,1263119880000.0
6,7575345044,/NCStockGuy/status/7575345044#m,NCStockGuy,0.0,0.0,2010-01-10 12:50:00+00:00,1263127800000.0,"$SPY $VIX - The correction, when it finally comes, should be easy to spot: http://screencast.com/t/NDJmYzg4OTY",0.0,0.0,0.0,1263127800000.0
7,7609512226,/brokerz_spx/status/7609512226#m,brokerz_spx,0.0,0.0,2010-01-10 11:54:00+00:00,1263124440000.0,RT @JT707 - RT @alphatrends: 14 minute technical analysis video of $SPY $QQQQ $IWM $XLF $SMH http://brokerz.com/_0iU/ $$,0.0,0.0,0.0,1263124440000.0
8,7609179629,/brokerz_nasdaq/status/7609179629#m,brokerz_nasdaq,0.0,0.0,2010-01-10 11:43:00+00:00,1263123780000.0,RT @JT707 - RT @alphatrends: 14 minute technical analysis video of $SPY $QQQQ $IWM $XLF $SMH http://brokerz.com/_0iU/ $$,0.0,0.0,0.0,1263123780000.0
9,7608609640,/brokerz_spx/status/7608609640#m,brokerz_spx,0.0,0.0,2010-01-10 11:23:00+00:00,1263122580000.0,RT @alphatrends - 14 minute technical analysis video of $SPY $QQQQ $IWM $XLF $SMH http://brokerz.com/_0iU/ $$,0.0,0.0,0.0,1263122580000.0
10,7608575664,/icojones/status/7608575664#m,icojones,0.0,0.0,2010-01-10 11:22:00+00:00,1263122520000.0,RT @alphatrends: 14 minute technical analysis video of $SPY $QQQQ $IWM $XLF $SMH http://bit.ly/82LWFU $$,0.0,0.0,0.0,1263122520000.0
11,7608543272,/alphatrends/status/7608543272#m,alphatrends,0.0,0.0,2010-01-10 11:21:00+00:00,1263122460000.0,14 minute technical analysis video of $SPY $QQQQ $IWM $XLF $SMH http://bit.ly/82LWFU $$,0.0,2.0,2.0,1263122460000.0
12,7607316527,/tecktrdr/status/7607316527#m,tecktrdr,0.0,0.0,2010-01-10 10:38:00+00:00,1263119880000.0,"$SPY done work, made my time x 1 half dont hate life got a beer ...im good",0.0,0.0,0.0,1263119880000.0
13,7575345044,/NCStockGuy/status/7575345044#m,NCStockGuy,0.0,0.0,2010-01-10 12:50:00+00:00,1263127800000.0,"$SPY $VIX - The correction, when it finally comes, should be easy to spot: http://screencast.com/t/NDJmYzg4OTY",0.0,0.0,0.0,1263127800000.0
14,7609512226,/brokerz_spx/status/7609512226#m,brokerz_spx,0.0,0.0,2010-01-10 11:54:00+00:00,1263124440000.0,RT @JT707 - RT @alphatrends: 14 minute technical analysis video of $SPY $QQQQ $IWM $XLF $SMH http://brokerz.com/_0iU/ $$,0.0,0.0,0.0,1263124440000.0
15,7609179629,/brokerz_nasdaq/status/7609179629#m,brokerz_nasdaq,0.0,0.0,2010-01-10 11:43:00+00:00,1263123780000.0,RT @JT707 - RT @alphatrends: 14 minute technical analysis video of $SPY $QQQQ $IWM $XLF $SMH http://brokerz.com/_0iU/ $$,0.0,0.0,0.0,1263123780000.0
