,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes,timestamp_ms
0,16264473339,/KeithMcCullough/status/16264473339#m,KeithMcCullough,0.0,0.0,2010-06-15 11:57:00+00:00,1276603020000.0,"$SPY, big delta day for our S&P Sector Risk Mgt Model with 8 of 9 Sectors moving to + immediate term TRADE; still 7 of 9 negative TREND",0.0,0.0,0.0,1276603020000.0
1,16263477413,/alphatrends/status/16263477413#m,alphatrends,0.0,0.0,2010-06-15 11:40:00+00:00,1276602000000.0,$SPY levels and analysis for 6/16/10 http://bit.ly/LeyAL $$,0.0,0.0,1.0,1276602000000.0
2,16263412668,/KeithMcCullough/status/16263412668#m,KeithMcCullough,0.0,0.0,2010-06-15 11:39:00+00:00,1276601940000.0,"$SPY, ABC Consumer Conf -45 in wk of JUN13 vs -43 in prior wk; new reality: US Consumers get less confident when market prices go up (oil)!",0.0,0.0,0.0,1276601940000.0
3,16262052925,/Income_Analyst/status/16262052925#m,Income_Analyst,0.0,0.0,2010-06-15 11:15:00+00:00,1276600500000.0,$SPY why won't this work? http://tinyurl.com/nxu364,0.0,0.0,0.0,1276600500000.0
4,16262001891,/JAMESCARLINI/status/16262001891#m,JAMESCARLINI,0.0,0.0,2010-06-15 11:14:00+00:00,1276600440000.0,"Commented on: ""Equities Update: Strong Finish Pads Day's Gains"" http://soc.li/symc0mN $SPY $DIA $QQQQ $BP $GSK $KFY $UAUA $BBY $NWS",0.0,0.0,0.0,1276600440000.0
5,16261334509,/STtrending/status/16261334509#m,STtrending,0.0,0.0,2010-06-15 11:02:00+00:00,1276599720000.0,Now trending on StockTwits: $BP $SPY $ES_F $AAPL $SPX $ATVI $LULU $GME $DCTH $EURUSD http://stk.ly/nowtrending,0.0,0.0,0.0,1276599720000.0
6,16259907357,/icojones/status/16259907357#m,icojones,0.0,0.0,2010-06-15 10:37:00+00:00,1276598220000.0,"RT @biggercapital: yup @LDrogen:Time 2 take sum off the table,or chill if U're not long yet @zortrades $SPY http://bit.ly/dBKMhg OVERBOUGHT",0.0,0.0,0.0,1276598220000.0
7,16259746202,/biggercapital/status/16259746202#m,biggercapital,0.0,0.0,2010-06-15 10:34:00+00:00,1276598040000.0,"yup RT @LDrogen: Time to take some off the table, or chill if you're not long yet RT @zortrades $SPY http://bit.ly/dBKMhg OVERBOUGHT",0.0,0.0,0.0,1276598040000.0
8,16259328478,/esoap/status/16259328478#m,esoap,0.0,0.0,2010-06-15 10:27:00+00:00,1276597620000.0,Bullfight coming? http://piped.video/GS4bGwA0QSc $SPY $SDS #markets #Spain #IMF Return of the final hour toreadors tomorrow IMHO $$,0.0,0.0,0.0,1276597620000.0
9,16258750222,/MarketTells/status/16258750222#m,MarketTells,0.0,0.0,2010-06-15 10:16:00+00:00,1276596960000.0,"$SPY for Wed (@steenbab's vol-adjusted targets) Pivot 111.55, R1 112.64, R2 113.01, R3 113.37, S1 110.45, S2 110.09, S3 109.72",0.0,0.0,2.0,1276596960000.0
