,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes,timestamp_ms
0,14323744404,/Financial_News_/status/14323744404#m,Financial_News_,0.0,0.0,2010-05-19 11:33:00+00:00,1274268780000.0,Today’s Bond Market Recap: http://bit.ly/9YvLrk #bonds #economy $tlt $spy $eurusd http://bit.ly/czSBsL,0.0,0.0,0.0,1274268780000.0
1,14323705046,/CNBCTheExchange/status/14323705046#m,CNBCTheExchange,0.0,0.0,2010-05-19 11:33:00+00:00,1274268780000.0,Market... http://bit.ly/dpgkhr $.DJIA $.SPX $BUCY $C $CAT $CLC1 $CSIQ $EXPE $FSLR $GS $JPM $LVS $MS $NBG $SPWR $SPY $VALE $WYNN $XLK,0.0,0.0,1.0,1274268780000.0
2,14323237026,/KeithMcCullough/status/14323237026#m,KeithMcCullough,0.0,0.0,2010-05-19 11:24:00+00:00,1274268240000.0,"$SPY, bearish - only 2 sectors out of 9 in our 9 Sector S&P risk mgt model are holding their TREND lines now, and barely: XLY and XLI...",0.0,0.0,1.0,1274268240000.0
3,14322888088,/alienone/status/14322888088#m,alienone,0.0,0.0,2010-05-19 11:17:00+00:00,1274267820000.0,$SPY -> all roads point to 1050,0.0,0.0,0.0,1274267820000.0
4,14322712501,/IncomeTrader/status/14322712501#m,IncomeTrader,0.0,0.0,2010-05-19 11:14:00+00:00,1274267640000.0,Keeping my $SPY calls and short $X puts till Friday hopefully but not next week,0.0,0.0,0.0,1274267640000.0
5,14322090798,/STtrending/status/14322090798#m,STtrending,0.0,0.0,2010-05-19 11:02:00+00:00,1274266920000.0,Trending now on StockTwits: $SPY $USO $GOOG $AAPL $GOLD $MA $OIL $SPX $WFC $X http://stk.ly/trendingnow,0.0,0.0,0.0,1274266920000.0
6,14321833006,/alienone/status/14321833006#m,alienone,0.0,0.0,2010-05-19 10:57:00+00:00,1274266620000.0,Hot damn - another day in the jungle - $SPY - what a roller coaster ride today - wow,0.0,0.0,0.0,1274266620000.0
7,14321207058,/BondSquawk/status/14321207058#m,BondSquawk,0.0,0.0,2010-05-19 10:45:00+00:00,1274265900000.0,Today's Bond Market Recap: http://bit.ly/9YvLrk #bonds #economy $tlt $spy $eurusd,0.0,1.0,0.0,1274265900000.0
8,14320844505,/RatioTrader/status/14320844505#m,RatioTrader,0.0,0.0,2010-05-19 10:37:00+00:00,1274265420000.0,"Video - $SPY, Aussie and Gold - http://stk.ly/aaHxxG $$",0.0,0.0,0.0,1274265420000.0
9,14319507169,/Z_Alerts/status/14319507169#m,Z_Alerts,0.0,0.0,2010-05-19 10:10:00+00:00,1274263800000.0,"Heavy Volume Alerts: $SLV, $SPY, $DIA, $GLD, $IYT, $DXD, $XLY, $XLB, $XLK, $QLD, $SSO, $XLI, $XLV, $QID, $XLF, $IWM, $XLP, $SDS",0.0,0.0,1.0,1274263800000.0
