~release_id~release_name~date
354~354~An Arbitrage-Free Three-Factor Term Structure Model and the Recent Behavior of Long-Term Yields and Distant-Horizon Forward Rates~2022-07-19
200~200~CBOE Market Statistics~2022-07-19
441~441~Coinbase Cryptocurrencies~2022-07-19
86~86~Commercial Paper~2022-07-19
72~72~Daily Treasury Inflation-Indexed Securities~2022-07-19
279~279~Economic Policy Uncertainty~2022-07-19
378~378~Federal Funds Data~2022-07-19
101~101~FOMC Press Release~2022-07-19
386~386~GDPNow~2022-07-19
18~18~H.15 Selected Interest Rates~2022-07-19
251~251~Harmonized Indices of Consumer Prices (HICP)~2022-07-19
504~504~Historical Overnight AMERIBOR Unsecured Interest Rate~2022-07-19
209~209~ICE BofA Indices~2022-07-19
185~185~Interest Rate on Reserve Balances~2022-07-19
304~304~Interest Rate Spreads~2022-07-19
476~476~Job Postings on Indeed~2022-07-19
484~484~Key ECB Interest Rates~2022-07-19
427~427~Moody's Daily Corporate Bond Yield Averages~2022-07-19
328~328~NASDAQ~2022-07-19
27~27~New Residential Construction~2022-07-19
287~287~Nikkei Indexes~2022-07-19
473~473~Optimal Blue Mortgage Market Indices~2022-07-19
375~375~Overnight Bank Funding Rate Data~2022-07-19
242~242~Recession Indicators Series~2022-07-19
445~445~Secured Overnight Financing Rate Data~2022-07-19
483~483~SOFR Averages and Index Data~2022-07-19
492~492~SONIA Interest Rate Benchmark~2022-07-19
379~379~Temporary Open Market Operations~2022-07-19
332~332~Weekly and Hourly Earnings from the Current Population Survey~2022-07-19
271~271~Weekly Financial Statements of the Eurosystem~2022-07-19
196~196~Wilshire Indexes~2022-07-19
