~release_id~release_name~date
319~319~BIS Effective Exchange Rate Indices~2023-01-19
200~200~CBOE Market Statistics~2023-01-19
221~221~Chicago Fed National Financial Conditions Index~2023-01-19
441~441~Coinbase Cryptocurrencies~2023-01-19
86~86~Commercial Paper~2023-01-19
72~72~Daily Treasury Inflation-Indexed Securities~2023-01-19
279~279~Economic Policy Uncertainty~2023-01-19
502~502~Euro Short Term Rate~2023-01-19
378~378~Federal Funds Data~2023-01-19
101~101~FOMC Press Release~2023-01-19
386~386~GDPNow~2023-01-19
18~18~H.15 Selected Interest Rates~2023-01-19
20~20~H.4.1 Factors Affecting Reserve Balances~2023-01-19
504~504~Historical Overnight AMERIBOR Unsecured Interest Rate~2023-01-19
209~209~ICE BofA Indices~2023-01-19
185~185~Interest Rate on Reserve Balances~2023-01-19
304~304~Interest Rate Spreads~2023-01-19
484~484~Key ECB Interest Rates~2023-01-19
351~351~Manufacturing Business Outlook Survey~2023-01-19
427~427~Moody's Daily Corporate Bond Yield Averages~2023-01-19
328~328~NASDAQ~2023-01-19
267~267~National Accounts - GDP (Eurostat)~2023-01-19
342~342~Natural Gas Spot and Futures Prices (NYMEX)~2023-01-19
27~27~New Residential Construction~2023-01-19
287~287~Nikkei Indexes~2023-01-19
473~473~Optimal Blue Mortgage Market Indices~2023-01-19
375~375~Overnight Bank Funding Rate Data~2023-01-19
190~190~Primary Mortgage Market Survey~2023-01-19
242~242~Recession Indicators Series~2023-01-19
445~445~Secured Overnight Financing Rate Data~2023-01-19
483~483~SOFR Averages and Index Data~2023-01-19
492~492~SONIA Interest Rate Benchmark~2023-01-19
212~212~Spot Prices~2023-01-19
187~187~St. Louis Fed Financial Stress Index~2023-01-19
379~379~Temporary Open Market Operations~2023-01-19
180~180~Unemployment Insurance Weekly Claims Report~2023-01-19
332~332~Weekly and Hourly Earnings from the Current Population Survey~2023-01-19
468~468~Weekly Business Formation Statistics~2023-01-19
465~465~Weekly Economic Index (Lewis-Mertens-Stock)~2023-01-19
196~196~Wilshire Indexes~2023-01-19
503~503~Zillow Home Value Index (ZHVI)~2023-01-19
