~release_id~release_name~date
50~50~Employment Situation~2001-02-02
22~22~H.8 Assets and Liabilities of Commercial Banks in the United States~2001-02-02
95~95~Manufacturer's Shipments, Inventories, and Orders (M3) Survey~2001-02-02
61~61~Money Zero Maturity (MZM)~2001-02-02
78~78~St. Louis Monthly Reserves and Monetary Base~2001-02-02
91~91~Surveys of Consumers~2001-02-02
