~release_id~release_name~date
9~9~Advance Monthly Sales for Retail and Food Services~2010-10-15
10~10~Consumer Price Index~2010-10-15
81~81~Fiscal Year Budget Data~2010-10-15
122~122~H.4.1 Factors Affecting Reserve Balances (data not included in press release)~2010-10-15
22~22~H.8 Assets and Liabilities of Commercial Banks in the United States~2010-10-15
63~63~M2 Related Series~2010-10-15
25~25~Manufacturing and Trade Inventories and Sales~2010-10-15
193~193~Money Velocity~2010-10-15
61~61~Money Zero Maturity (MZM)~2010-10-15
92~92~Selected Real Retail Sales Series~2010-10-15
78~78~St. Louis Monthly Reserves and Monetary Base~2010-10-15
105~105~St. Louis Weekly Reserves and Monetary Base~2010-10-15
