~release_id~release_name~date
173~173~BEA Regions Housing Units Authorized By Building Permits~2009-03-25
148~148~Housing Units Authorized By Building Permits~2009-03-25
95~95~Manufacturer's Shipments, Inventories, and Orders (M3) Survey~2009-03-25
27~27~New Residential Construction~2009-03-25
97~97~New Residential Sales~2009-03-25
