~release_id~release_name~date
22~22~H.8 Assets and Liabilities of Commercial Banks in the United States~2009-03-13
63~63~M2 Related Series~2009-03-13
61~61~Money Zero Maturity (MZM)~2009-03-13
109~109~State Coincident Indexes~2009-03-13
78~78~St. Louis Monthly Reserves and Monetary Base~2009-03-13
105~105~St. Louis Weekly Reserves and Monetary Base~2009-03-13
51~51~U.S. International Trade in Goods and Services~2009-03-13
