~release_id~release_name~date
15~15~G.5 Foreign Exchange Rates~2009-03-02
18~18~H.15 Selected Interest Rates~2009-03-02
70~70~Monthly Treasury Inflation-Indexed Securities~2009-03-02
54~54~Personal Income and Outlays~2009-03-02
93~93~Supplemental Estimates, Motor Vehicles~2009-03-02
102~102~Wall Street Journal~2009-03-02
71~71~Weekly Treasury Inflation-Indexed Securities~2009-03-02
