~release_id~release_name~date
86~86~Commercial Paper~2012-04-12
19~19~H.3 Aggregate Reserves of Depository Institutions and the Monetary Base~2012-04-12
20~20~H.4.1 Factors Affecting Reserve Balances~2012-04-12
21~21~H.6 Money Stock Measures~2012-04-12
59~59~National Population Estimates~2012-04-12
190~190~Primary Mortgage Market Survey~2012-04-12
46~46~Producer Price Index~2012-04-12
143~143~State Government Tax Collections~2012-04-12
79~79~St. Louis Bi-Weekly Reserves and Monetary Base~2012-04-12
187~187~St. Louis Fed Financial Stress Index~2012-04-12
180~180~Unemployment Insurance Weekly Claims Report~2012-04-12
51~51~U.S. International Trade in Goods and Services~2012-04-12
