,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes
0,445677080165236736,/DougKass/status/445677080165236736#m,DougKass,0.0,0.0,2014-03-17 09:44:00+00:00,1395049440000.0,Rumor: MSFT to unveil OFFICE for iPad 9to5mac.com/2014/03/17/repor…,5.0,5.0,4.0
1,445662838720192512,/DougKass/status/445662838720192512#m,DougKass,0.0,0.0,2014-03-17 08:47:00+00:00,1395046020000.0,@jimcramer Why I viewed the Ukraine as a a passing crisis.why I incrd short bond position on RealMoneyPro/The Street. thestreet.com/story/12530480…,3.0,0.0,0.0
2,445662646684385280,/DougKass/status/445662646684385280#m,DougKass,0.0,0.0,2014-03-17 08:47:00+00:00,1395046020000.0,Why I viewed the Ukraine as a a passing crisis and why I expanded my short bond position on RealMoneyPro/The Street. thestreet.com/story/12530480…,1.0,3.0,3.0
3,445662437468278784,/DougKass/status/445662437468278784#m,DougKass,0.0,0.0,2014-03-17 08:46:00+00:00,1395045960000.0,@Market_Tracker thestreet.com/story/12530480…,1.0,0.0,0.0
4,445661963520335872,/DougKass/status/445661963520335872#m,DougKass,0.0,0.0,2014-03-17 08:44:00+00:00,1395045840000.0,@Market_Tracker If you subscribe to the reacceleration of Real GDP and a self sustaining recovery in 2014-15 -- bonds are expensive.,0.0,0.0,0.0
5,445654162425274368,/DougKass/status/445654162425274368#m,DougKass,0.0,0.0,2014-03-17 08:13:00+00:00,1395043980000.0,@Clinger9 @jimcramer Amen to that!,0.0,0.0,1.0
6,445654105760235520,/DougKass/status/445654105760235520#m,DougKass,0.0,0.0,2014-03-17 08:13:00+00:00,1395043980000.0,@aztecs99 Respectfully disagree. Today was not surprising and not terribly forceful the upside. QQQ sold off $0.40 in last hour. $QQQ,2.0,1.0,2.0
7,445642516688146433,/DougKass/status/445642516688146433#m,DougKass,0.0,0.0,2014-03-17 07:27:00+00:00,1395041220000.0,Here is a first look at health cards - Apple's next focus within the iPhone. 9to5mac.com/2014/03/17/this-… $AAPL,1.0,6.0,6.0
8,445624751558782976,/DougKass/status/445624751558782976#m,DougKass,0.0,0.0,2014-03-17 06:16:00+00:00,1395036960000.0,"@zerohedge Ali Baba IPO, TSLA climb, etc. An old guy with a sense of history - from my Barrons editorial 1997 thestreet.com/tsc/common/ima…",0.0,0.0,2.0
9,445624077014011904,/DougKass/status/445624077014011904#m,DougKass,0.0,0.0,2014-03-17 06:13:00+00:00,1395036780000.0,"RT @DougKass: From TheStreet/RealMoneyPro: ""Buffett Being Buffett"" Bracket Challenge thestreet.com/story/12532274… $BRK",0.0,2.0,0.0
10,445618800869011457,/DougKass/status/445618800869011457#m,DougKass,0.0,0.0,2014-03-17 05:52:00+00:00,1395035520000.0,Cutest- but Ollie Bella and Bashy might disagree,0.0,1.0,0.0
11,445614980285882369,/DougKass/status/445614980285882369#m,DougKass,0.0,0.0,2014-03-17 05:37:00+00:00,1395034620000.0,"From TheStreet/RealMoneyPro: ""Buffett Being Buffett"" Bracket Challenge thestreet.com/story/12532274… $BRK",0.0,2.0,2.0
12,445609835862953984,/DougKass/status/445609835862953984#m,DougKass,0.0,0.0,2014-03-17 05:17:00+00:00,1395033420000.0,@KassGartman @zerohedge I havent gotten a margin call in my life. I am far too conservative and risk averse.,0.0,0.0,0.0
13,445608069125640192,/DougKass/status/445608069125640192#m,DougKass,0.0,0.0,2014-03-17 05:10:00+00:00,1395033000000.0,@n1kh1lk @SquawkCNBC media.bloomberg.com/bb/avfil…,1.0,0.0,1.0
14,445606712851300353,/DougKass/status/445606712851300353#m,DougKass,0.0,0.0,2014-03-17 05:04:00+00:00,1395032640000.0,Hedge Fund NCAA Hoops Picks streetinsider.com/Hot+Hedge+…,1.0,2.0,3.0
