,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes
0,1068574675809329152,/DougKass/status/1068574675809329152#m,DougKass,0.0,0.0,2018-11-30 06:37:00+00:00,1543559820000.0,See my last post on $MMM on @realmoney Three days I purchased and placed on my Best Ideas List at $197. One of my fav contrarian longs for 2019. Remember one of my Surprises is that Berkshire Hathaway acquires it in the new year @jimcramer,0.0,0.0,9.0
1,1068573353257127936,/DougKass/status/1068573353257127936#m,DougKass,0.0,0.0,2018-11-30 06:31:00+00:00,1543559460000.0,See my last post Mal: realmoney.thestreet.com/doug… Full explanation there.,1.0,0.0,1.0
2,1068477280110997509,/DougKass/status/1068477280110997509#m,DougKass,0.0,0.0,2018-11-30 12:10:00+00:00,1543579800000.0,"Enjoy the weekend all! Next week, Los Angeles.. piped.video/watch?v=KcADqxnQ…",1.0,0.0,5.0
3,1068476481582571520,/DougKass/status/1068476481582571520#m,DougKass,0.0,0.0,2018-11-30 12:06:00+00:00,1543579560000.0,very European,4.0,0.0,9.0
4,1068476025447882754,/DougKass/status/1068476025447882754#m,DougKass,0.0,0.0,2018-11-30 12:05:00+00:00,1543579500000.0,@SquawkCNBC Dumb and Dumber piped.video/watch?v=S4AmLcBL…,0.0,0.0,0.0
5,1068473959912476672,/DougKass/status/1068473959912476672#m,DougKass,0.0,0.0,2018-11-30 11:56:00+00:00,1543578960000.0,Bad price action?,1.0,0.0,3.0
6,1068473418390093824,/DougKass/status/1068473418390093824#m,DougKass,0.0,0.0,2018-11-30 11:54:00+00:00,1543578840000.0,"@tomkeene $DB problems are so deep rooted as years of non disciplined lending policy and investments have produced a rotten balance sheet that, if marked to market, would make the bank worthless (in tangible book value terms)! A long held premise of mine, the Black Swan of",4.0,0.0,9.0
7,1068473419107315713,/DougKass/status/1068473419107315713#m,DougKass,0.0,0.0,2018-11-30 11:54:00+00:00,1543578840000.0,banking....,0.0,0.0,4.0
8,1068467202117050369,/DougKass/status/1068467202117050369#m,DougKass,0.0,0.0,2018-11-30 11:30:00+00:00,1543577400000.0,@tomkeene Dont you know. Robinson Cano? (to the Mets)nypost.com/2018/11/29/mets-c…,0.0,0.0,0.0
9,1068466778936958978,/DougKass/status/1068466778936958978#m,DougKass,0.0,0.0,2018-11-30 11:28:00+00:00,1543577280000.0,Good discussion of financial stability with @tomkeene @bloomberg with Julia Coronado (who is one smart analyst and founder of Macropolicy Perspectives),0.0,1.0,5.0
10,1068463816751661056,/DougKass/status/1068463816751661056#m,DougKass,0.0,0.0,2018-11-30 11:16:00+00:00,1543576560000.0,@tomkeene Massive data breach at $MAR involving data on 500 million indiviudals at Starwwood.,0.0,1.0,2.0
11,1068463326034882561,/DougKass/status/1068463326034882561#m,DougKass,0.0,0.0,2018-11-30 11:14:00+00:00,1543576440000.0,$MAR reports a monster data breach at Starwood beginning in 2014 that has impacted hundreds of millions of individuals.,0.0,0.0,5.0
12,1068461664146808832,/DougKass/status/1068461664146808832#m,DougKass,0.0,0.0,2018-11-30 11:08:00+00:00,1543576080000.0,"$DB is the Sears of the International Banking System, Sir Thomas! realmoney.thestreet.com/doug… @tomkeene",2.0,0.0,15.0
13,1068456489696796672,/DougKass/status/1068456489696796672#m,DougKass,0.0,0.0,2018-11-30 10:47:00+00:00,1543574820000.0,bloomberg.com/news/videos/20…,0.0,0.0,0.0
14,1068455668036833281,/DougKass/status/1068455668036833281#m,DougKass,0.0,0.0,2018-11-30 10:44:00+00:00,1543574640000.0,Hurtful. Go Yankees. Countdown to Spring Training springtrainingcountdown.com/,0.0,0.0,0.0
15,1068455433310998528,/DougKass/status/1068455433310998528#m,DougKass,0.0,0.0,2018-11-30 10:43:00+00:00,1543574580000.0,The proximate reason for lower S&P futures... seekingalpha.com/article/422… @tomkeene @jimcramer,0.0,0.0,8.0
