,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes
0,1088585802613997569,/DougKass/status/1088585802613997569#m,DougKass,0.0,0.0,2019-01-24 11:54:00+00:00,1548330840000.0,No one. No one in the biz media does as much fundamental work as Jim @jimcramer He is in a league by himself.,7.0,0.0,30.0
1,1088583457540841472,/DougKass/status/1088583457540841472#m,DougKass,0.0,0.0,2019-01-24 11:44:00+00:00,1548330240000.0,"Tomorrow we will be inundated by the ""Semi Bull Shit Artists''"" spin. Nite. @realmoney",3.0,1.0,17.0
2,1088580481011060736,/DougKass/status/1088580481011060736#m,DougKass,0.0,0.0,2019-01-24 11:33:00+00:00,1548329580000.0,amen brudder,1.0,1.0,2.0
3,1088578815029379072,/DougKass/status/1088578815029379072#m,DougKass,0.0,0.0,2019-01-24 11:26:00+00:00,1548329160000.0,"@AriMelber ""PENTANGELI: Did my brother go back? HAGEN: Yeah, but don't worry. PENTANGELI: He's ten times tougher than me, my brother. He's old-fashioned. HAGEN: Yeah. He wouldn't even go out to dinner. Just wanted to go home. PENTANGELI: That's my brother.",1.0,0.0,2.0
4,1088578815746588672,/DougKass/status/1088578815746588672#m,DougKass,0.0,0.0,2019-01-24 11:26:00+00:00,1548329160000.0,"Nothing could get him away from that two mule town. He coulda been big over here — he coulda had his own Family."" @lannydavis",1.0,0.0,4.0
5,1088578596514467840,/DougKass/status/1088578596514467840#m,DougKass,0.0,0.0,2019-01-24 11:25:00+00:00,1548329100000.0,"@AriMelber MICHAEL:: When he saw his brother in the hearing room, he knew what was at stake. (pause) I don't think Vincenzo would have done it. He loves the kids, too. Omertà, Kay. Honor, silence.""",0.0,0.0,0.0
6,1088576701658030081,/DougKass/status/1088576701658030081#m,DougKass,0.0,0.0,2019-01-24 11:18:00+00:00,1548328680000.0,Tell Lanny Davis it wasn't Santangelo's brother in the courtroom scene in The Godfather... it was Frankie Pentangeli's brother! piped.video/watch?v=eUjjzwIr… @LannyDavis @dougkass,0.0,0.0,4.0
7,1088575977012244481,/DougKass/status/1088575977012244481#m,DougKass,0.0,0.0,2019-01-24 11:15:00+00:00,1548328500000.0,@arimelber Ari... It wasn't Santangelo's brother in the courtroom scene in The Godfather. It was Frank Pentangeli's brother! piped.video/watch?v=eUjjzwIr… @msnbc,0.0,0.0,0.0
8,1088574119015272448,/DougKass/status/1088574119015272448#m,DougKass,0.0,0.0,2019-01-24 11:07:00+00:00,1548328020000.0,About 50 hours,1.0,1.0,16.0
9,1088567224321875968,/DougKass/status/1088567224321875968#m,DougKass,0.0,0.0,2019-01-24 10:40:00+00:00,1548326400000.0,If I made decisions with a pencil and a ruler I would have no investors. @realmoney,4.0,3.0,17.0
10,1088564929009987585,/DougKass/status/1088564929009987585#m,DougKass,0.0,0.0,2019-01-24 10:31:00+00:00,1548325860000.0,"How many of the talking heads have spoken to Intel mgt, their competitors, their suppliers. Or looked at $INTC balance sheet and income statements? How many have models? Answer: Very few. piped.video/watch?v=L4GduUWv…",1.0,1.0,7.0
11,1088562069052538880,/DougKass/status/1088562069052538880#m,DougKass,0.0,0.0,2019-01-24 10:19:00+00:00,1548325140000.0,It would be like Marie Antoinette providing a list of bakeries that will provide the citizens with cake.,1.0,1.0,7.0
12,1088561882825478145,/DougKass/status/1088561882825478145#m,DougKass,0.0,0.0,2019-01-24 10:19:00+00:00,1548325140000.0,"It may be just me but buying $INTC based on a ruler and a pencil doesnt pass my litmus test, particularly in a non - Bull Market. Arguably, the statement applies to any market.",1.0,0.0,17.0
