,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes
0,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
1,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
2,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
3,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
4,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
5,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
6,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
7,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
8,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
9,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
10,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
11,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
12,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
13,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
14,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
15,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
16,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
17,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
18,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
19,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
20,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
21,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
22,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
23,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
24,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
25,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
26,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
27,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
28,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
29,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
30,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
31,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
32,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
33,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
34,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
35,7519518838,/DougKass/status/7519518838#m,DougKass,0.0,0.0,2010-01-08 02:12:00+00:00,1262916720000.0,ludicrous forecast - morning churn and down one percent on the day $$,0.0,1.0,1.0
36,7534017410,/DougKass/status/7534017410#m,DougKass,0.0,0.0,2010-01-08 10:03:00+00:00,1262944980000.0,"i made just an awful call today, enjoy the weekend $$",0.0,2.0,1.0
