,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes
0,1375541107329798153,/DougKass/status/1375541107329798153#m,DougKass,0.0,0.0,2021-03-26 08:12:00+00:00,1616746320000.0,"Keys to a Life Well-Lived, From Rabbi Zion As we approach the Jewish holiday I wanted to take this opportunity to reposte the original Rabbi Zion @realmoney article from five years ago: ""Yesterday I received a note from Dr. Martin Zion, Chuck's dad. Rabbi and his wife Jane have",3.0,2.0,20.0
1,1375541108571262978,/DougKass/status/1375541108571262978#m,DougKass,0.0,0.0,2021-03-26 08:12:00+00:00,1616746320000.0,"been my proxy parents for years; as the anniversaries of their son's death at the World Trade center accumulated, my family has grown ever closer to this remarkably brave couple I am sure (and I hope) that many of you have a Rabbi Zion in your life. I tearfully read and digested",1.0,0.0,2.0
2,1375541109661839361,/DougKass/status/1375541109661839361#m,DougKass,0.0,0.0,2021-03-26 08:12:00+00:00,1616746320000.0,"Rabbi Zion's words several times on Tuesday as I found them to be moving in message. As I start my Diary this morning on the Jewish holiday of Yom Kippur, I wanted to share the thoughts from this most iconic figure in the Jewish community with all of you: ""It is a significant",1.0,0.0,3.0
3,1375541110853005316,/DougKass/status/1375541110853005316#m,DougKass,0.0,0.0,2021-03-26 08:12:00+00:00,1616746320000.0,"understatement for me to say how grateful I am to celebrate my 96th birthday, a time of rejoicing and reflection in my life and the life of my family. It is a time of wonder, quiet, persistent reminders that the reservoir of my years is not inexhaustible, yet enthralled with",1.0,0.0,3.0
4,1375541111897350145,/DougKass/status/1375541111897350145#m,DougKass,0.0,0.0,2021-03-26 08:12:00+00:00,1616746320000.0,"participating in the visions and accomplishments of generations that have enhanced my life; even as my physical tempo slows, the richness of my being a new great grandfather grows. As we grow older, we lose physical grace, but gain wisdom as our bodies sag and our souls ripen.",1.0,0.0,4.0
5,1375541113109553157,/DougKass/status/1375541113109553157#m,DougKass,0.0,0.0,2021-03-26 08:12:00+00:00,1616746320000.0,"There is a story of a reporter interviewing the mystery writer Agatha Christie, whose second husband was a prominent archeologist, asking her what it was like to be married to an archeologist. Miss Christie supposedly replied, ""Oh, it's wonderful. The older I get, the more",1.0,0.0,3.0
6,1375541114187477000,/DougKass/status/1375541114187477000#m,DougKass,0.0,0.0,2021-03-26 08:12:00+00:00,1616746320000.0,"interested he is in me."" My elder years produce thoughts, memories, experiences, desires and self-reflection. Jewish tradition teaches that elders have acquired wisdom through the experience of living. Age then becomes a metaphor for learning. May we share the wisdom of years",1.0,0.0,3.0
7,1375541115265355776,/DougKass/status/1375541115265355776#m,DougKass,0.0,0.0,2021-03-26 08:12:00+00:00,1616746320000.0,"with delights and joys of new birth ... new spirit, new generations. Life is not something that gets used up as we age, but an accumulation of treasures. Then aging gives grace with every passing year. Your life is like a book. If it is a good book, we enjoy every chapter and",1.0,0.0,2.0
8,1375541116355891205,/DougKass/status/1375541116355891205#m,DougKass,0.0,0.0,2021-03-26 08:12:00+00:00,1616746320000.0,"hopefully we enjoy the last few chapters most of all, because now we understand what the book was about. May we reminisce over the last chapters and share our wisdom with friends and family, knowing how thankful we are to be able to share our personal spiritual story for",1.0,0.0,4.0
9,1375541117433823232,/DougKass/status/1375541117433823232#m,DougKass,0.0,0.0,2021-03-26 08:12:00+00:00,1616746320000.0,"generations to come. On this New Year 5777, Jane and I are marking our 73rd wedding anniversary. Together we wish you many years to grow, share and age with love, grace, peace, joy and spiritual growth! L' Chayim!"" With Devotion, Dr. Martin J. Zion"" Over the last few weeks",1.0,0.0,2.0
