,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes
0,570346995430203392,/DougKass/status/570346995430203392#m,DougKass,0.0,0.0,2015-02-24 10:18:00+00:00,1424773080000.0,@bestdeke I have no clue.,2.0,0.0,0.0
1,570345462353432581,/DougKass/status/570345462353432581#m,DougKass,0.0,0.0,2015-02-24 10:12:00+00:00,1424772720000.0,Its Different this Time... zerohedge.com/news/2015-02-2…,0.0,5.0,5.0
2,570341183643213829,/DougKass/status/570341183643213829#m,DougKass,0.0,0.0,2015-02-24 09:55:00+00:00,1424771700000.0,@JasonShubnell piped.video/watch?v=QZg8XMdg…,1.0,0.0,1.0
3,570340942839836672,/DougKass/status/570340942839836672#m,DougKass,0.0,0.0,2015-02-24 09:54:00+00:00,1424771640000.0,@JasonShubnell Send me your email and I will send you a RealMoneyPro aritcle I wrote about Randy Macho Man Savage.,3.0,0.0,1.0
4,570339842157977600,/DougKass/status/570339842157977600#m,DougKass,0.0,0.0,2015-02-24 09:49:00+00:00,1424771340000.0,"@JasonShubnell Loved the Hulkster, Randy Savage (Macho man, and Elizabeth), Rowdy Roddy Piper and of course Andre (Princess Bride)",1.0,0.0,1.0
5,570338563566407680,/DougKass/status/570338563566407680#m,DougKass,0.0,0.0,2015-02-24 09:44:00+00:00,1424771040000.0,World Wrestling's Barrios on CNBC now. Great interview. I was at Wrestlemania I and II )at MSG and Nassau) with kids piped.video/watch?v=JjFxZudE…,2.0,2.0,4.0
6,570328084592734209,/DougKass/status/570328084592734209#m,DougKass,0.0,0.0,2015-02-24 09:03:00+00:00,1424768580000.0,@Flounder6978 Thanks Roy.,0.0,0.0,0.0
7,570324567819837443,/DougKass/status/570324567819837443#m,DougKass,0.0,0.0,2015-02-24 08:49:00+00:00,1424767740000.0,$950 million to sell market on close. $SPY,1.0,5.0,3.0
8,570320571889803265,/DougKass/status/570320571889803265#m,DougKass,0.0,0.0,2015-02-24 08:33:00+00:00,1424766780000.0,"@TheLaymanTrader Company has put itself up for sale. The Street is optimistic, I am less so. I have private mkt value at 20-25 pence.",0.0,0.0,0.0
9,570294364381024256,/DougKass/status/570294364381024256#m,DougKass,0.0,0.0,2015-02-24 06:49:00+00:00,1424760540000.0,I have taken off all of my $HLSS long and 1/3 of $RESI long.,4.0,1.0,1.0
10,570288278492090369,/DougKass/status/570288278492090369#m,DougKass,0.0,0.0,2015-02-24 06:24:00+00:00,1424759040000.0,@wesmcallister1 make love not war,0.0,0.0,0.0
11,570288235257073664,/DougKass/status/570288235257073664#m,DougKass,0.0,0.0,2015-02-24 06:24:00+00:00,1424759040000.0,@TailwindsBoston how about the sec issue?,3.0,0.0,0.0
12,570286998184861696,/DougKass/status/570286998184861696#m,DougKass,0.0,0.0,2015-02-24 06:19:00+00:00,1424758740000.0,"@TailwindsBoston Loeb is the smartest. But, how much was he allocated at the IPO price? And are you sure he is still long $BAB.",1.0,0.0,0.0
13,570282833534562304,/DougKass/status/570282833534562304#m,DougKass,0.0,0.0,2015-02-24 06:03:00+00:00,1424757780000.0,"@DanTsataros yes, long de.",0.0,0.0,1.0
14,570282757961568256,/DougKass/status/570282757961568256#m,DougKass,0.0,0.0,2015-02-24 06:02:00+00:00,1424757720000.0,Isnt it amazing that the roar of optimism (in the hedge fund community) regarding Ali Blah Blah has died down with the share price? $BABA,10.0,2.0,9.0
15,570281889358938112,/DougKass/status/570281889358938112#m,DougKass,0.0,0.0,2015-02-24 05:59:00+00:00,1424757540000.0,Now up on RealMoneyPro: Why I purchased $DE,2.0,1.0,1.0
16,570237777947660288,/DougKass/status/570237777947660288#m,DougKass,0.0,0.0,2015-02-24 03:04:00+00:00,1424747040000.0,"@zshrier He did, Zach, I swear.",1.0,0.0,1.0
17,570235747669647360,/DougKass/status/570235747669647360#m,DougKass,0.0,0.0,2015-02-24 02:56:00+00:00,1424746560000.0,"Yale's Bob Shiller just responded positively to my CAPE adjusted profit margin calculation. He said he ""had alot of respect for my view.""",5.0,5.0,8.0
18,570234279944278016,/DougKass/status/570234279944278016#m,DougKass,0.0,0.0,2015-02-24 02:50:00+00:00,1424746200000.0,@kozmobear DVR'd it. Watched The Bachelor!,1.0,0.0,0.0
19,570232547067740160,/DougKass/status/570232547067740160#m,DougKass,0.0,0.0,2015-02-24 02:43:00+00:00,1424745780000.0,"Back in 2006 I lectured in Bob Shiller's Yale class on the ""imminent collapse"" of global growth and the risks associated with derivatives.",7.0,6.0,2.0
20,570211476578783233,/DougKass/status/570211476578783233#m,DougKass,0.0,0.0,2015-02-24 01:19:00+00:00,1424740740000.0,Steve Jobs would have been 60 years old today. $AAPL,1.0,5.0,8.0
21,570207869817135104,/DougKass/status/570207869817135104#m,DougKass,0.0,0.0,2015-02-24 01:05:00+00:00,1424739900000.0,POTato Knishes? nypost.com/2015/02/24/compan…,1.0,1.0,0.0
22,570201892879360001,/DougKass/status/570201892879360001#m,DougKass,0.0,0.0,2015-02-24 12:41:00+00:00,1424781660000.0,Coming up on RealMoneyPro - Sell WalMart $WMT,0.0,1.0,1.0
23,570193174980751360,/DougKass/status/570193174980751360#m,DougKass,0.0,0.0,2015-02-24 12:07:00+00:00,1424779620000.0,"As projected, Becca and Whitney received two roses last night on The Bachelor (I am sticking with Whitney as winner) abcnews.go.com/Entertainment…",0.0,1.0,0.0
24,570192024143409152,/DougKass/status/570192024143409152#m,DougKass,0.0,0.0,2015-02-24 12:02:00+00:00,1424779320000.0,"Coming up on RealMoneyPro: ""The Only Thing We Have to Fear Is Fear Itself"" piped.video/watch?v=rIKMbma6…",2.0,1.0,1.0
