,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes
0,914225476671037440,/DougKass/status/914225476671037440#m,DougKass,0.0,0.0,2017-09-30 08:28:00+00:00,1506760080000.0,@tomkeene,0.0,0.0,0.0
1,914220071932833793,/DougKass/status/914220071932833793#m,DougKass,0.0,0.0,2017-09-30 08:07:00+00:00,1506758820000.0,"Are you are aware, Mr President, that there's no power on the island of Puerto Rico? Ergo, Puerto Ricans cant watch ""fake news"" or real news",8.0,11.0,36.0
2,914199753113718790,/DougKass/status/914199753113718790#m,DougKass,0.0,0.0,2017-09-30 06:46:00+00:00,1506753960000.0,@jimcramer @tomkeene @andrewrsorkin (both shutouts) with only 2 days of rest to win the World Series for the LA Dodgers.,0.0,1.0,0.0
3,914199176543645696,/DougKass/status/914199176543645696#m,DougKass,0.0,0.0,2017-09-30 06:44:00+00:00,1506753840000.0,"@jimcramer @tomkeene @andrewrsorkin After Sandy Koufax missed game 1, he lost Game 2 on a cold damp day but came back and won Game 5&7",0.0,2.0,1.0
4,914197514420736000,/DougKass/status/914197514420736000#m,DougKass,0.0,0.0,2017-09-30 06:37:00+00:00,1506753420000.0,"Today more Jews know Sandy Koufax than Abraham , Isaac and Jacob. His act of reverence will never be forgotten by many Jews and non Jews.",4.0,4.0,13.0
5,914196295434326017,/DougKass/status/914196295434326017#m,DougKass,0.0,0.0,2017-09-30 06:32:00+00:00,1506753120000.0,"@tomkeene @jimcramer @andrewrsorkin Drysdale who quipped, ""Coach, I bet you wish I was Jewish today.""",1.0,2.0,2.0
6,914196100663402496,/DougKass/status/914196100663402496#m,DougKass,0.0,0.0,2017-09-30 06:31:00+00:00,1506753060000.0,@tomkeene @jimcramer @andrewrsorkin Drysdale pitched in Sandys place. Losing 7-1 to Minnesota in 3rd inning Walter Alston came to take out,0.0,1.0,0.0
7,914195149361729536,/DougKass/status/914195149361729536#m,DougKass,0.0,0.0,2017-09-30 06:28:00+00:00,1506752880000.0,@tomkeene @jimcramer @andrewrsorkin 52 years ago my cousin Sandy Koufax refused to play Game 1 of 1965 World Series. si.com/mlb/2015/09/23/sandy-…,0.0,2.0,3.0
8,914081160355094528,/DougKass/status/914081160355094528#m,DougKass,0.0,0.0,2017-09-30 10:55:00+00:00,1506768900000.0,and rhyming - it seems so forced. I will stay short $DIS.,1.0,1.0,9.0
9,914080922126909440,/DougKass/status/914080922126909440#m,DougKass,0.0,0.0,2017-09-30 10:54:00+00:00,1506768840000.0,Watching Sports Center this morning. Really getting annoying as commentators vie to become next Chris Berman. Yelling and screaming and,4.0,0.0,9.0
