,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes
0,1600601551835463680,/DougKass/status/1600601551835463680#m,DougKass,0.0,0.0,2022-12-07 09:22:00+00:00,1670404920000.0,"""Just one last thing."" - Lt Columbo @dougkass Cannibas Play That Went Wrong smarts.thestreet.com/all-sma… @jimcramer @tomkeene @lisaabramowicz1 @SeabreezeLP @ScottWapnerCNBC @carlquintanilla @cnbcfastmoney @carlquintanilla @saraeisen @ferrotv",4.0,1.0,20.0
1,1600542003258966033,/DougKass/status/1600542003258966033#m,DougKass,0.0,0.0,2022-12-07 05:25:00+00:00,1670390700000.0,let's try to keep it good between each other.,4.0,0.0,15.0
2,1600541448801337357,/DougKass/status/1600541448801337357#m,DougKass,0.0,0.0,2022-12-07 05:23:00+00:00,1670390580000.0,"Toddo I never received your YK wish. I would have responded, you know that.",6.0,0.0,11.0
3,1600460431482568706,/DougKass/status/1600460431482568706#m,DougKass,0.0,0.0,2022-12-07 12:01:00+00:00,1670414460000.0,I don't have time to rumble anymore on Twitter this week. See you all back on Monday. Will be at @realmoney and @SeabreezeLP seabreezepartnerslp.com/sign…,8.0,0.0,30.0
4,1600458824925982722,/DougKass/status/1600458824925982722#m,DougKass,0.0,0.0,2022-12-07 11:54:00+00:00,1670414040000.0,"When the facts change, I change. Do you sir?",7.0,0.0,32.0
5,1600455304398839809,/DougKass/status/1600455304398839809#m,DougKass,0.0,0.0,2022-12-07 11:40:00+00:00,1670413200000.0,"This morning on @realmoney I discuss ""Lessons Learned"" (from my foray into cannabis), 5 Bank Stock Headwinds (and why I had materially reduced financial exposure) and deliver more reasons why I expect little upside to equities. My views, always in doubt. Enjoy the day @dougkass",3.0,1.0,34.0
6,1600454029423038464,/DougKass/status/1600454029423038464#m,DougKass,0.0,0.0,2022-12-07 11:35:00+00:00,1670412900000.0,Yesterday I was blocked on Twitter by an advisor to $VRNOF and $MSOS (and other cannabis equities) ostensibly because I sold out of those positions (and wrote why in a column on @realmoney). Blocking someone on Twitter is the best way to show your own insecurity...,22.0,4.0,119.0
7,1600454030848770050,/DougKass/status/1600454030848770050#m,DougKass,0.0,0.0,2022-12-07 11:35:00+00:00,1670412900000.0,"This was the second or third time he has blocked me because of my negative cannabis comments. More on @realmoney in ""Lessons Learned"" this morning. @threadreaderapp unroll",6.0,0.0,26.0
8,1600447264345841665,/DougKass/status/1600447264345841665#m,DougKass,0.0,0.0,2022-12-07 11:08:00+00:00,1670411280000.0,"A positive for tech (see @bloomberg headline) and no one discussing, Thoma Bravo just raised $32.4 billion for three tech focused funds! (Move over Cathie Woods) @tomkeene @jimcramer @lisaabramowicz1 @ferrotv @andrewrsorkin @carlquintanilla @ScottWapnerCNBC @riskreversal",2.0,2.0,26.0
9,1600424330101391360,/DougKass/status/1600424330101391360#m,DougKass,0.0,0.0,2022-12-07 09:37:00+00:00,1670405820000.0,"Disappointingly, Congress drops cannabis reform from the Defense Bill thedeepdive.ca/congress-drop…",7.0,0.0,10.0
10,1600282909642051584,/DougKass/status/1600282909642051584#m,DougKass,0.0,0.0,2022-12-07 12:15:00+00:00,1670415300000.0,On @realmoney Caveat Emptor: Don't Believe The Hype * What I have learned from my unprofitable journey into investing in cannabis stocks... and how you can benefit from my mistake realmoney.thestreet.com/doug…,2.0,2.0,21.0
11,1600282911353118722,/DougKass/status/1600282911353118722#m,DougKass,0.0,0.0,2022-12-07 12:15:00+00:00,1670415300000.0,"* Be Independent In View * Be Realistic * Fundamentals Trump Everything * Evaluate The Orbit of Your Outside Resources * Analysts Are Notoriously Bullish - Take Their Views With A Grain of Salt""",1.0,1.0,15.0
12,1600282912909234176,/DougKass/status/1600282912909234176#m,DougKass,0.0,0.0,2022-12-07 12:15:00+00:00,1670415300000.0,* Seek Out Competitors' Input * Talk to Managements But Don't Take Their Bullish Views as Gospel * (Almost Always) Seek Out Superior Managements With Solid Accountants/Auditors and Financial Controls * Be Cynical With Regard to The Timing and Anticipation of Regulatory Change,1.0,0.0,11.0
13,1600282914532384769,/DougKass/status/1600282914532384769#m,DougKass,0.0,0.0,2022-12-07 12:15:00+00:00,1670415300000.0,"* The Three Worse Words in Investing Are... ""Total Addressable Market (TAM)"" * When Looking for a ""Bottom,"" Selling Call Premium Against Unloved Stocks Can Insulate Investors From Some Losses * A Low/Conservative Weighting (Particularly Of Out of Favor Sectors That Are Trending",1.0,0.0,12.0
14,1600282916076261376,/DougKass/status/1600282916076261376#m,DougKass,0.0,0.0,2022-12-07 12:15:00+00:00,1670415300000.0,"Lower in Price) Can Also Insulate Investors From Losses My unprofitable sojourn into cannabis stocks are a good example of employing some discipline in a bad investment. But today's opening missive has broader implications beyond weed. Learn from my mistakes, I try to.",1.0,0.0,10.0
15,1600282917393121281,/DougKass/status/1600282917393121281#m,DougKass,0.0,0.0,2022-12-07 12:15:00+00:00,1670415300000.0,@jimcramer @ScottWapnerCNBC @tomkeene @ferrotv @lisaabramowicz1 @bloomberg @CNBCFastMoney @riskreversal @guyadami @SaraEisen @andrewrsorkin @beckyquick @dougkass @SeabreezeLP @threadreaderapp unroll,1.0,0.0,3.0
