,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes
0,259372396207812608,/DougKass/status/259372396207812608#m,DougKass,0.0,0.0,2012-10-19 07:16:00+00:00,1350630960000.0,@KeithMcCullough Most conspicuous... the Apple crickets.,3.0,1.0,0.0
1,259361173907066880,/DougKass/status/259361173907066880#m,DougKass,0.0,0.0,2012-10-19 06:31:00+00:00,1350628260000.0,Back to market neutral now.,11.0,3.0,1.0
2,259350251532595200,/DougKass/status/259350251532595200#m,DougKass,0.0,0.0,2012-10-19 05:48:00+00:00,1350625680000.0,"Coming up on RealMoneyPro - A Fresh Look at George Lindsay's ""Three Peaks and A Domed House""....Scary chart just in time for Halloween",2.0,0.0,1.0
3,259342560483479553,/DougKass/status/259342560483479553#m,DougKass,0.0,0.0,2012-10-19 05:17:00+00:00,1350623820000.0,II am taking in a portion of my short hedge now (on a scale down) - slowly buying more FIO FIRE AVP TBT. $SPY,1.0,2.0,2.0
4,259334274103255040,/DougKass/status/259334274103255040#m,DougKass,0.0,0.0,2012-10-19 04:44:00+00:00,1350621840000.0,"From The Street ""Technology's Brokedown Palace"" thestreet.com/story/11742548… #stockaction $QQQ",1.0,0.0,2.0
5,259327760261066752,/DougKass/status/259327760261066752#m,DougKass,0.0,0.0,2012-10-19 04:18:00+00:00,1350620280000.0,@eswar_m yes i added to fire today. see realmoneypro article. i expand on why.,0.0,0.0,0.0
6,259268638744387585,/DougKass/status/259268638744387585#m,DougKass,0.0,0.0,2012-10-19 12:23:00+00:00,1350649380000.0,"@jimcramer safe trip, jimmy. and great show yesterday! dougie",0.0,0.0,0.0
7,259268463653179392,/DougKass/status/259268463653179392#m,DougKass,0.0,0.0,2012-10-19 12:23:00+00:00,1350649380000.0,Make that 35% net short now. $SPY,1.0,3.0,2.0
8,259268277627392000,/DougKass/status/259268277627392000#m,DougKass,0.0,0.0,2012-10-19 12:22:00+00:00,1350649320000.0,"Coming up opening missive on RealMoneyPro: ""Technology's Brokedown Palace"" piped.video/watch?v=UyEvsH4_… #stockaction $SPY",0.0,0.0,0.0
9,259267976333774848,/DougKass/status/259267976333774848#m,DougKass,0.0,0.0,2012-10-19 12:21:00+00:00,1350649260000.0,@KeithMcCullough well said,0.0,0.0,0.0
10,259249861705207809,/DougKass/status/259249861705207809#m,DougKass,0.0,0.0,2012-10-19 11:09:00+00:00,1350644940000.0,IR lowers guidance,0.0,0.0,0.0
11,259247834006712320,/DougKass/status/259247834006712320#m,DougKass,0.0,0.0,2012-10-19 11:01:00+00:00,1350644460000.0,I start the day at 25% net short $SPY,1.0,0.0,0.0
12,259247713303023617,/DougKass/status/259247713303023617#m,DougKass,0.0,0.0,2012-10-19 11:00:00+00:00,1350644400000.0,"Tech's Brokedown Palace piped.video/watch?v=UyEvsH4_…: S&Ps -3, Euro and crude unch'd, Euro Mkts -, gold -9 and 10 year yield 1.81% #stockaction",0.0,0.0,0.0
