,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes
0,791033704026112004,/DougKass/status/791033704026112004#m,DougKass,0.0,0.0,2016-10-25 09:48:00+00:00,1477388880000.0,Yes that has absorbed the cash.,2.0,2.0,0.0
1,791029312728162304,/DougKass/status/791029312728162304#m,DougKass,0.0,0.0,2016-10-25 09:30:00+00:00,1477387800000.0,"@jimcramer This is gross cash. Net of debt its closer to $150 billion, unchanged for seven quarters, Jimmy.",4.0,2.0,2.0
2,791026095206207488,/DougKass/status/791026095206207488#m,DougKass,0.0,0.0,2016-10-25 09:18:00+00:00,1477387080000.0,"As i said, I block him and his aliases. Pathetic soul. Enjoy the evening",2.0,1.0,1.0
3,791024659370160128,/DougKass/status/791024659370160128#m,DougKass,0.0,0.0,2016-10-25 09:12:00+00:00,1477386720000.0,"7 tweets, 19 followers block and mute twitter trolls.",1.0,0.0,2.0
4,791024441555693568,/DougKass/status/791024441555693568#m,DougKass,0.0,0.0,2016-10-25 09:11:00+00:00,1477386660000.0,"Where would $AAPL be after this quarter without the Samsung screw up? Lower, me thinks.",6.0,2.0,21.0
5,791022688110194690,/DougKass/status/791022688110194690#m,DougKass,0.0,0.0,2016-10-25 09:04:00+00:00,1477386240000.0,same troll. boring. blocked and muted.,1.0,0.0,1.0
6,791017058838249472,/DougKass/status/791017058838249472#m,DougKass,0.0,0.0,2016-10-25 08:42:00+00:00,1477384920000.0,RealMoneyPro: Takeaways; Why I Added to my $AAPL short at $120.75 in after hours trading.,5.0,0.0,9.0
7,791013113667522560,/DougKass/status/791013113667522560#m,DougKass,0.0,0.0,2016-10-25 08:26:00+00:00,1477383960000.0,At least I am fully transparent in disclosure of my foolish trades! $AMZN,1.0,1.0,5.0
8,791011899945222144,/DougKass/status/791011899945222144#m,DougKass,0.0,0.0,2016-10-25 08:21:00+00:00,1477383660000.0,$AMZN is like religion. Logic and valuation doesnt matter. Pray for me.,6.0,0.0,18.0
9,790978661088276480,/DougKass/status/790978661088276480#m,DougKass,0.0,0.0,2016-10-25 06:09:00+00:00,1477375740000.0,@jimcramer Realmoneypro: Why I took a trading short rental in $AMZN at $836.50.,0.0,0.0,0.0
10,790944916868182016,/DougKass/status/790944916868182016#m,DougKass,0.0,0.0,2016-10-25 03:55:00+00:00,1477367700000.0,"@jimcramer Realmoneypro: Join the revolution - I am adding further to $SDS R,I.P. Tom Hayden",1.0,0.0,2.0
11,790939729499873280,/DougKass/status/790939729499873280#m,DougKass,0.0,0.0,2016-10-25 03:35:00+00:00,1477366500000.0,RealMoneyPro: Why I have moved to a large $GLD position this morning.,1.0,2.0,12.0
12,790938887669493760,/DougKass/status/790938887669493760#m,DougKass,0.0,0.0,2016-10-25 03:31:00+00:00,1477366260000.0,Moving to medium sized $QQQ short: RealMoneyPro,2.0,2.0,9.0
13,790926830295318528,/DougKass/status/790926830295318528#m,DougKass,0.0,0.0,2016-10-25 02:43:00+00:00,1477363380000.0,"With reversal in $TLT (down earlier, now up) adding to $XLF $19.70, $C $49.51 and $JPM $68.61 shorts",1.0,1.0,7.0
14,790923943829905408,/DougKass/status/790923943829905408#m,DougKass,0.0,0.0,2016-10-25 02:32:00+00:00,1477362720000.0,I added to my RealMoneyPro Trade of the Week ($SDS at $16.58) this morning. realmoneypro.thestreet.com/d…,2.0,2.0,5.0
15,790856150304514048,/DougKass/status/790856150304514048#m,DougKass,0.0,0.0,2016-10-25 10:02:00+00:00,1477389720000.0,#jimcramer $DD raises 2016 operating profit guidance - my RealMoneyPro long standing favorite large cap for 2016,0.0,0.0,3.0
