~release_id~release_name~date
194~194~ADP National Employment Report~2021-08-04
200~200~CBOE Market Statistics~2021-08-04
221~221~Chicago Fed National Financial Conditions Index~2021-08-04
441~441~Coinbase Cryptocurrencies~2021-08-04
86~86~Commercial Paper~2021-08-04
72~72~Daily Treasury Inflation-Indexed Securities~2021-08-04
279~279~Economic Policy Uncertainty~2021-08-04
378~378~Federal Funds Data~2021-08-04
101~101~FOMC Press Release~2021-08-04
18~18~H.15 Selected Interest Rates~2021-08-04
209~209~ICE BofA Indices~2021-08-04
185~185~Interest Rate on Reserve Balances~2021-08-04
304~304~Interest Rate Spreads~2021-08-04
484~484~Key ECB Interest Rates~2021-08-04
427~427~Moody's Daily Corporate Bond Yield Averages~2021-08-04
328~328~NASDAQ~2021-08-04
342~342~Natural Gas Spot and Futures Prices (NYMEX)~2021-08-04
287~287~Nikkei Indexes~2021-08-04
473~473~Optimal Blue Mortgage Market Indices~2021-08-04
375~375~Overnight Bank Funding Rate Data~2021-08-04
242~242~Recession Indicators Series~2021-08-04
445~445~Secured Overnight Financing Rate Data~2021-08-04
483~483~SOFR Averages and Index Data~2021-08-04
492~492~SONIA Interest Rate Benchmark~2021-08-04
394~394~Spliced Oil Price~2021-08-04
212~212~Spot Prices~2021-08-04
379~379~Temporary Open Market Operations~2021-08-04
196~196~Wilshire Indexes~2021-08-04
