~release_id~release_name~date
131~131~G.13 Selected Interest Rates~2001-01-02
15~15~G.5 Foreign Exchange Rates~2001-01-02
18~18~H.15 Selected Interest Rates~2001-01-02
59~59~National Population Estimates~2001-01-02
87~87~Transitional Euro Country Exchange Rates~2001-01-02
102~102~Wall Street Journal~2001-01-02
