~release_id~release_name~date
174~174~"Current Economic and Financial Conditions: Summary and Outlook (""Greenbook"")"~2001-01-25
11~11~Employment Cost Index~2001-01-25
19~19~H.3 Aggregate Reserves of Depository Institutions and the Monetary Base~2001-01-25
20~20~H.4.1 Factors Affecting Reserve Balances~2001-01-25
21~21~H.6 Money Stock and Debt Measures~2001-01-25
100~100~Seasonal Credit Rate~2001-01-25
79~79~St. Louis Bi-Weekly Reserves and Monetary Base~2001-01-25
