date,open,high,low,close,volume,barCount
20230307  00:00:00,80.5,80.515,80.465,80.485,-1,-1
20230307  00:00:05,80.485,80.485,80.475,80.475,-1,-1
20230307  00:00:10,80.475,80.495,80.475,80.495,-1,-1
20230307  00:00:15,80.495,80.495,80.485,80.485,-1,-1
20230307  00:00:20,80.485,80.485,80.47,80.47,-1,-1
20230307  00:00:25,80.47,80.47,80.465,80.465,-1,-1
20230307  00:00:30,80.465,80.465,80.465,80.465,-1,-1
20230307  00:00:35,80.465,80.465,80.45,80.45,-1,-1
20230307  00:00:40,80.45,80.45,80.425,80.425,-1,-1
20230307  00:00:45,80.425,80.425,80.42,80.42,-1,-1
20230307  00:00:50,80.42,80.42,80.415,80.415,-1,-1
20230307  00:00:55,80.415,80.415,80.41,80.415,-1,-1
20230307  00:01:00,80.415,80.415,80.405,80.405,-1,-1
20230307  00:01:05,80.405,80.41,80.405,80.41,-1,-1
20230307  00:01:10,80.41,80.41,80.405,80.405,-1,-1
20230307  00:01:15,80.405,80.405,80.405,80.405,-1,-1
20230307  00:01:20,80.405,80.41,80.405,80.41,-1,-1
20230307  00:01:25,80.41,80.41,80.405,80.41,-1,-1
20230307  00:01:30,80.41,80.41,80.41,80.41,-1,-1
20230307  00:01:35,80.41,80.42,80.41,80.42,-1,-1
20230307  00:01:40,80.42,80.42,80.42,80.42,-1,-1
20230307  00:01:45,80.42,80.42,80.42,80.42,-1,-1
20230307  00:01:50,80.42,80.42,80.415,80.42,-1,-1
20230307  00:01:55,80.42,80.42,80.42,80.42,-1,-1
20230307  00:02:00,80.42,80.42,80.42,80.42,-1,-1
20230307  00:02:05,80.42,80.42,80.415,80.42,-1,-1
20230307  00:02:10,80.42,80.42,80.415,80.42,-1,-1
20230307  00:02:15,80.42,80.42,80.41,80.42,-1,-1
20230307  00:02:20,80.42,80.42,80.42,80.42,-1,-1
20230307  00:02:25,80.42,80.42,80.42,80.42,-1,-1
20230307  00:02:30,80.42,80.42,80.415,80.42,-1,-1
20230307  00:02:35,80.42,80.42,80.42,80.42,-1,-1
20230307  00:02:40,80.42,80.425,80.42,80.425,-1,-1
20230307  00:02:45,80.425,80.425,80.42,80.42,-1,-1
20230307  00:02:50,80.42,80.42,80.42,80.42,-1,-1
20230307  00:02:55,80.42,80.485,80.42,80.485,-1,-1
20230307  00:03:00,80.485,80.505,80.485,80.495,-1,-1
20230307  00:03:05,80.495,80.505,80.49,80.505,-1,-1
20230307  00:03:10,80.505,80.505,80.49,80.505,-1,-1
20230307  00:03:15,80.505,80.505,80.505,80.505,-1,-1
