~release_id~release_name~date
18~18~H.15 Selected Interest Rates~2012-08-13
183~183~Weekly Retail Gasoline and Diesel Prices~2012-08-13
71~71~Weekly Treasury Inflation-Indexed Securities~2012-08-13
