~release_id~release_name~date
270~270~Bankstats (Monetary & Financial Statistics)~2013-09-30
99~99~Budget and Economic Outlook~2013-09-30
292~292~Chicago Fed Midwest Manufacturing Index~2013-09-30
15~15~G.5 Foreign Exchange Rates~2013-09-30
183~183~Gasoline and Diesel Fuel Update~2013-09-30
18~18~H.15 Selected Interest Rates~2013-09-30
110~110~State Personal Income (Quarterly)~2013-09-30
71~71~Weekly Treasury Inflation-Indexed Securities~2013-09-30
