~release_id~release_name~date
13~13~G.17 Industrial Production and Capacity Utilization~2013-09-16
15~15~G.5 Foreign Exchange Rates~2013-09-16
183~183~Gasoline and Diesel Fuel Update~2013-09-16
18~18~H.15 Selected Interest Rates~2013-09-16
251~251~Harmonized Indices of Consumer Prices (HICP)~2013-09-16
71~71~Weekly Treasury Inflation-Indexed Securities~2013-09-16
