~release_id~release_name~date
441~441~Coinbase Cryptocurrencies~2021-04-02
86~86~Commercial Paper~2021-04-02
72~72~Daily Treasury Inflation-Indexed Securities~2021-04-02
279~279~Economic Policy Uncertainty~2021-04-02
50~50~Employment Situation~2021-04-02
378~378~Federal Funds Data~2021-04-02
101~101~FOMC Press Release~2021-04-02
18~18~H.15 Selected Interest Rates~2021-04-02
22~22~H.8 Assets and Liabilities of Commercial Banks in the United States~2021-04-02
185~185~Interest on Required Balances and Excess Balances~2021-04-02
304~304~Interest Rate Spreads~2021-04-02
334~334~Labor Force Status Flows from the Current Population Survey~2021-04-02
287~287~Nikkei Indexes~2021-04-02
473~473~Optimal Blue Mortgage Market Indices~2021-04-02
375~375~Overnight Bank Funding Rate Data~2021-04-02
242~242~Recession Indicators Series~2021-04-02
456~456~Sahm Rule Recession Indicator~2021-04-02
109~109~State Coincident Indexes~2021-04-02
469~469~State Unemployment Insurance Weekly Claims Report~2021-04-02
400~400~St. Louis Fed Economic News Index~2021-04-02
93~93~Supplemental Estimates, Motor Vehicles~2021-04-02
