tweet_id,username,name,profile_picture,replies,retweets,likes,is_retweet,retweet_link,posted_time,content,hashtags,mentions,images,videos,tweet_url,link
1552290603131699200,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1552290603131699200,
1649431949444874243,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649431949444874243,
1649244970111442946,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649244970111442946,
1649186056133287937,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649186056133287937,
1649172201298448384,DailyPalantir,,,,,,,,,,,,,,https://twitter.com/DailyPalantir/status/1649172201298448384,
1649161403616440321,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649161403616440321,
1649130384657903627,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649130384657903627,
1649128185630523395,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649128185630523395,
1649123785633562640,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649123785633562640,
1649122067470483466,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649122067470483466,
1649121992082063377,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649121992082063377,
1649116759956258820,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649116759956258820,
1649095961065689088,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649095961065689088,
1649084035476455424,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649084035476455424,
1649062155113701377,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649062155113701377,
1649061507152396289,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649061507152396289,
1649050443312668672,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649050443312668672,
1649041809144705027,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649041809144705027,
1649035797817880576,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649035797817880576,
1649023428001689602,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649023428001689602,
1649014136901173251,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1649014136901173251,
1648992944425164800,KrisPatel99,,,,,,,,,,,,,,https://twitter.com/KrisPatel99/status/1648992944425164800,
1648984376548511746,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1648984376548511746,
1648983926814175232,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1648983926814175232,
1648877152400490496,amitisinvesting,,,,,,,,,,,,,,https://twitter.com/amitisinvesting/status/1648877152400490496,
