tweet_id,username,name,profile_picture,replies,retweets,likes,is_retweet,retweet_link,posted_time,content,hashtags,mentions,images,videos,tweet_url,link
1464912131862806533,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1464912131862806533,
1649110701883965441,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1649110701883965441,
1648702121670242304,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1648702121670242304,
1648702119346577409,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1648702119346577409,
1648426123074895873,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1648426123074895873,
1648417382421938178,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1648417382421938178,
1648307263952519169,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1648307263952519169,
1648306837735735298,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1648306837735735298,
1647990576086757379,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1647990576086757379,
1647990574266425344,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1647990574266425344,
1647990572106276864,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1647990572106276864,
1647988160058589185,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1647988160058589185,
1647973657010995203,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1647973657010995203,
1646887460880760836,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1646887460880760836,
1646249234620985351,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1646249234620985351,
1646134212020379648,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1646134212020379648,
1646132725785477122,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1646132725785477122,
1646131757677158401,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1646131757677158401,
1645386177158033409,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1645386177158033409,
1645153746345754625,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1645153746345754625,
1643497923513143297,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1643497923513143297,
1642921437848543234,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1642921437848543234,
1642893675368787970,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1642893675368787970,
1642892353017896960,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1642892353017896960,
1642892351193374721,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1642892351193374721,
1642892349444354053,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1642892349444354053,
1642892347707990018,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1642892347707990018,
1642892345984024579,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1642892345984024579,
1642892344310607874,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1642892344310607874,
1642892342641270784,agrawalmohit12,,,,,,,,,,,,,,https://twitter.com/agrawalmohit12/status/1642892342641270784,
