~release_id~release_name~date
219~219~Chicago Fed National Activity Index~2013-04-22
183~183~Gasoline and Diesel Fuel Update~2013-04-22
275~275~Global Financial Development~2013-04-22
18~18~H.15 Selected Interest Rates~2013-04-22
254~254~Travel Volume Trends~2013-04-22
71~71~Weekly Treasury Inflation-Indexed Securities~2013-04-22
