~release_id~release_name~date
270~270~Bankstats (Monetary & Financial Statistics)~2013-04-01
229~229~Construction Spending~2013-04-01
238~238~Financial Soundness Indicators~2013-04-01
15~15~G.5 Foreign Exchange Rates~2013-04-01
183~183~Gasoline and Diesel Fuel Update~2013-04-01
18~18~H.15 Selected Interest Rates~2013-04-01
239~239~International Financial Statistics~2013-04-01
206~206~Quarterly National Accounts~2013-04-01
245~245~Summary Measures of the Foreign Exchange Value of the Dollar~2013-04-01
102~102~Wall Street Journal~2013-04-01
71~71~Weekly Treasury Inflation-Indexed Securities~2013-04-01
