~release_id~id~realtime_start~realtime_end~title~observation_start~observation_end~frequency~frequency_short~units~units_short~seasonal_adjustment~seasonal_adjustment_short~last_updated~popularity~group_popularity~notes
CURRDD~21~CURRDD~2001-01-11~2001-01-11~Currency Component of M1 Plus Demand Deposits~1959-01-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Seasonally Adjusted~SA~2008-01-15 12:35:57-06~22.0~22.0~"Components may not sum to totals due to rounding.

Calculated by the Federal Reserve Bank of St. Louis."
CURRENCY~21~CURRENCY~2001-01-11~2001-01-11~Currency Component of M1~1975-01-06~2001-01-01~Weekly, Ending Monday~W~Billions of Dollars~Bil. of $~Seasonally Adjusted~SA~2006-09-18 11:35:55-05~4.0~4.0~"The currency component of M1, sometimes called ""money stock currency,"" is defined as currency in circulation outside the U.S. Treasury and Federal Reserve Banks. Data on total currency in circulation are obtained weekly from balance sheets of the Federal Reserve Banks and from the U.S. Treasury. Weekly currency in circulation data are published each week on the Federal Reserve Board's H.4.1 statistical release ""Factors Affecting Reserve Balances of Depository Institutions and Condition Statement of Federal Reserve Banks."" Vault cash is reported on the FR 2900 and subtracted from total currency in circulation. For institutions that do not file the FR 2900, vault cash is estimated using data reported on the Call Reports."
CURRNS~21~CURRNS~2001-01-11~2001-01-11~Currency Component of M1~1947-01-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Not Seasonally Adjusted~NSA~2006-10-24 11:50:43-05~19.0~56.0~"For consistency, values have been rounded to one decimal place and therefore may differ slightly from values in the H.6. press release.

Further information and definitions are available at: http://research.stlouisfed.org/publications/mt/."
CURRSL~21~CURRSL~2001-01-11~2001-01-11~Currency Component of M1~1947-01-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Seasonally Adjusted~SA~2008-01-15 12:35:10-06~51.0~56.0~"For consistency, values have been rounded to one decimal place and therefore may differ slightly from values in the H.6. press release.

Further information and definitions are available at: http://research.stlouisfed.org/publications/mt/."
DDDFOINS~21~DDDFOINS~2001-01-11~2001-01-11~Demand Deposits Due to Foreign Official Institutions~1959-01-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Not Seasonally Adjusted~NSA~2006-10-24 11:50:36-05~1.0~1.0~For consistency, values have been rounded to one decimal place and therefore may differ slightly from values in the H.6. press release.
DEMDEPNS~21~DEMDEPNS~2001-01-11~2001-01-11~Demand Deposits at Commercial Banks~1959-01-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Not Seasonally Adjusted~NSA~2006-10-24 11:50:46-05~13.0~55.0~"For consistency, values have been rounded to one decimal place and therefore may differ slightly from values in the H.6. press release.

Further information and definitions are available at: http://research.stlouisfed.org/publications/mt/."
DEMDEPSL~21~DEMDEPSL~2001-01-11~2001-01-11~Demand Deposits at Commercial Banks~1959-01-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Seasonally Adjusted~SA~2008-01-15 12:35:32-06~35.0~55.0~"For consistency, values have been rounded to one decimal place and therefore may differ slightly from values in the H.6. press release.

Further information and definitions are available at: http://research.stlouisfed.org/publications/mt/."
EURONS~21~EURONS~2001-01-11~2001-01-11~Overnight and Term Eurodollars~1959-01-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Not Seasonally Adjusted~NSA~2006-10-24 11:50:48-05~4.0~9.0~"For consistency, values have been rounded to one decimal place and therefore may differ slightly from values in the H.6. press release.

Further information and definitions are available at: http://research.stlouisfed.org/publications/mt/."
IMFNS~21~IMFNS~2001-01-11~2001-01-11~Institutional Money Funds~1974-01-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Not Seasonally Adjusted~NSA~2006-10-24 11:50:19-05~2.0~18.0~"For consistency, values have been rounded to one decimal place and therefore may differ slightly from values in the H.6. press release.

Further information and definitions are available at: http://research.stlouisfed.org/publications/mt/."
IMFSL~21~IMFSL~2001-01-11~2001-01-11~Institutional Money Funds~1974-01-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Seasonally Adjusted~SA~2008-01-15 12:41:02-06~3.0~18.0~"For consistency, values have been rounded to one decimal place and therefore may differ slightly from values in the H.6. press release.

Further information and definitions are available at: http://research.stlouisfed.org/publications/mt/."
IRA~21~IRA~2001-01-11~2001-01-11~IRA and Keogh Accounts - Total~1962-11-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Not Seasonally Adjusted~NSA~2006-10-24 11:50:09-05~12.0~12.0~For consistency, values have been rounded to one decimal place and therefore may differ slightly from values in the H.6. press release.
IRACB~21~IRACB~2001-01-11~2001-01-11~IRA and Keogh Accounts at Commercial Banks~1967-12-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Not Seasonally Adjusted~NSA~2006-10-24 11:50:21-05~1.0~1.0~For consistency, values have been rounded to one decimal place and therefore may differ slightly from values in the H.6. press release.
LGTDCBNS~21~LGTDCBNS~2001-01-11~2001-01-11~Large Time Deposits at Commercial Banks~1959-01-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Not Seasonally Adjusted~NSA~2006-10-24 11:50:55-05~2.0~2.0~"For consistency, values have been rounded to one decimal place and therefore may differ slightly from values in the H.6. press release.

Further information and definitions are available at: http://research.stlouisfed.org/publications/mt/."
LGTDCBSL~21~LGTDCBSL~2001-01-11~2001-01-11~Large Time Deposits at Commercial Banks~1959-01-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Seasonally Adjusted~SA~2008-01-15 12:39:10-06~1.0~2.0~"For consistency, values have been rounded to one decimal place and therefore may differ slightly from values in the H.6. press release.

Further information and definitions are available at: http://research.stlouisfed.org/publications/mt/."
LGTDTI~21~LGTDTI~2001-01-11~2001-01-11~Large Time Deposits at Thrift Institutions~1970-02-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Seasonally Adjusted~SA~2008-01-15 12:39:26-06~0.0~1.0~"For consistency, values have been rounded to one decimal place and therefore may differ slightly from values in the H.6. press release.

Further information and definitions are available at: http://research.stlouisfed.org/publications/mt/."
LQDASSNS~21~LQDASSNS~2001-01-11~2001-01-11~Liquid Assets (DISCONTINUED)~1959-01-01~1998-09-01~Monthly~M~Billions of Dollars~Bil. of $~Not Seasonally Adjusted~NSA~1998-09-01 00:00:00-05~0.0~1.0~
LQDASSSL~21~LQDASSSL~2001-01-11~2001-01-11~Liquid Assets (DISCONTINUED)~1959-01-01~1998-09-01~Monthly~M~Billions of Dollars~Bil. of $~Seasonally Adjusted~SA~1998-09-01 00:00:00-05~1.0~1.0~
LTDNS~21~LTDNS~2001-01-11~2001-01-11~Large Time Deposits - Total~1959-01-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Not Seasonally Adjusted~NSA~2006-10-24 11:50:22-05~2.0~2.0~"For consistency, values have been rounded to one decimal place and therefore may differ slightly from values in the H.6. press release.

Further information and definitions are available at: http://research.stlouisfed.org/publications/mt/."
LTDSL~21~LTDSL~2001-01-11~2001-01-11~Large Time Deposits - Total~1959-01-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Seasonally Adjusted~SA~2008-01-15 12:39:38-06~0.0~2.0~"For consistency, values have been rounded to one decimal place and therefore may differ slightly from values in the H.6. press release.

Further information and definitions are available at: http://research.stlouisfed.org/publications/mt/."
M1~21~M1~2001-01-11~2001-01-11~M1 Money Stock~1975-01-06~2001-01-01~Weekly, Ending Monday~W~Billions of Dollars~Bil. of $~Seasonally Adjusted~SA~2006-09-18 11:35:28-05~59.0~59.0~M1 includes funds that are readily accessible for spending. M1 consists of: (1) currency outside the U.S. Treasury, Federal Reserve Banks, and the vaults of depository institutions; (2) traveler's checks of nonbank issuers; (3) demand deposits; and (4) other checkable deposits (OCDs), which consist primarily of negotiable order of withdrawal (NOW) accounts at depository institutions and credit union share draft accounts. Seasonally adjusted M1 is calculated by summing currency, traveler's checks, demand deposits, and OCDs, each seasonally adjusted separately.
M1ASL~21~M1ASL~2001-01-11~2001-01-11~M1A Money Supply (Currency plus Demand Deposits) (DISCONTINUED)~1959-01-01~1981-11-01~Monthly~M~Billions of Dollars~Bil. of $~Seasonally Adjusted~SA~2006-10-26 09:19:17-05~4.0~4.0~Averages of daily figures.
M1NS~21~M1NS~2001-01-11~2001-01-11~M1 Money Stock~1959-01-01~2000-12-01~Monthly~M~Billions of Dollars~Bil. of $~Not Seasonally Adjusted~NSA~2006-10-24 11:50:10-05~46.0~85.0~"For consistency, values have been rounded to one decimal place and therefore may differ slightly from values in the H.6. press release.

Further information and definitions are available at: http://research.stlouisfed.org/publications/mt/."
