~release_id~release_name~date
19~19~H.3 Aggregate Reserves of Depository Institutions and the Monetary Base~2008-04-24
20~20~H.4.1 Factors Affecting Reserve Balances~2008-04-24
21~21~H.6 Money Stock Measures~2008-04-24
148~148~Housing Units Authorized By Building Permits~2008-04-24
95~95~Manufacturer's Shipments, Inventories, and Orders (M3) Survey~2008-04-24
139~139~Metropolitan Area Per Capita Personal Income~2008-04-24
27~27~New Residential Construction~2008-04-24
97~97~New Residential Sales~2008-04-24
100~100~Seasonal Credit Rate~2008-04-24
79~79~St. Louis Bi-Weekly Reserves and Monetary Base~2008-04-24
