~release_id~release_name~date
138~138~BEA Regions Employment and Unemployment~2008-04-18
122~122~H.4.1 Factors Affecting Reserve Balances (data not included in press release)~2008-04-18
22~22~H.8 Assets and Liabilities of Commercial Banks in the United States~2008-04-18
63~63~M2 Related Series~2008-04-18
113~113~Metropolitan Area Employment and Unemployment~2008-04-18
61~61~Money Zero Maturity (MZM)~2008-04-18
112~112~Regional and State Employment and Unemployment~2008-04-18
78~78~St. Louis Monthly Reserves and Monetary Base~2008-04-18
105~105~St. Louis Weekly Reserves and Monetary Base~2008-04-18
116~116~Unemployment in States and Local Areas (all other areas)~2008-04-18
